"N225.Open","N225.High","N225.Low","N225.Close","N225.Volume","N225.Adjusted","Date"
6410.410156,6410.410156,6410.410156,6410.410156,0,6410.410156,"1979-09-10"
6426.609863,6426.609863,6426.609863,6426.609863,0,6426.609863,"1979-09-11"
6451.720215,6451.720215,6451.720215,6451.720215,0,6451.720215,"1979-09-12"
6447.870117,6447.870117,6447.870117,6447.870117,0,6447.870117,"1979-09-13"
6455,6455,6455,6455,0,6455,"1979-09-14"
6438.120117,6438.120117,6438.120117,6438.120117,0,6438.120117,"1979-09-17"
6459.830078,6459.830078,6459.830078,6459.830078,0,6459.830078,"1979-09-18"
6482.560059,6482.560059,6482.560059,6482.560059,0,6482.560059,"1979-09-19"
6465.660156,6465.660156,6465.660156,6465.660156,0,6465.660156,"1979-09-20"
6490.339844,6490.339844,6490.339844,6490.339844,0,6490.339844,"1979-09-21"
NA,NA,NA,NA,NA,NA,"1979-09-24"
6491,6491,6491,6491,0,6491,"1979-09-25"
6477.859863,6477.859863,6477.859863,6477.859863,0,6477.859863,"1979-09-26"
6539.709961,6539.709961,6539.709961,6539.709961,0,6539.709961,"1979-09-27"
6568.609863,6568.609863,6568.609863,6568.609863,0,6568.609863,"1979-09-28"
6577.890137,6577.890137,6577.890137,6577.890137,0,6577.890137,"1979-10-01"
6545.120117,6545.120117,6545.120117,6545.120117,0,6545.120117,"1979-10-02"
6542.700195,6542.700195,6542.700195,6542.700195,0,6542.700195,"1979-10-03"
6532.939941,6532.939941,6532.939941,6532.939941,0,6532.939941,"1979-10-04"
6568.830078,6568.830078,6568.830078,6568.830078,0,6568.830078,"1979-10-05"
6495.700195,6495.700195,6495.700195,6495.700195,0,6495.700195,"1979-10-08"
6512.839844,6512.839844,6512.839844,6512.839844,0,6512.839844,"1979-10-09"
NA,NA,NA,NA,NA,NA,"1979-10-10"
6395.950195,6395.950195,6395.950195,6395.950195,0,6395.950195,"1979-10-11"
6439.75,6439.75,6439.75,6439.75,0,6439.75,"1979-10-12"
6526.830078,6526.830078,6526.830078,6526.830078,0,6526.830078,"1979-10-15"
6516.620117,6516.620117,6516.620117,6516.620117,0,6516.620117,"1979-10-16"
6496.089844,6496.089844,6496.089844,6496.089844,0,6496.089844,"1979-10-17"
6427.569824,6427.569824,6427.569824,6427.569824,0,6427.569824,"1979-10-18"
6416.839844,6416.839844,6416.839844,6416.839844,0,6416.839844,"1979-10-19"
6341.72998,6341.72998,6341.72998,6341.72998,0,6341.72998,"1979-10-22"
6371.129883,6371.129883,6371.129883,6371.129883,0,6371.129883,"1979-10-23"
6225.709961,6225.709961,6225.709961,6225.709961,0,6225.709961,"1979-10-24"
6235.319824,6235.319824,6235.319824,6235.319824,0,6235.319824,"1979-10-25"
6207.890137,6207.890137,6207.890137,6207.890137,0,6207.890137,"1979-10-26"
6319.350098,6319.350098,6319.350098,6319.350098,0,6319.350098,"1979-10-29"
6405.580078,6405.580078,6405.580078,6405.580078,0,6405.580078,"1979-10-30"
6444.129883,6444.129883,6444.129883,6444.129883,0,6444.129883,"1979-10-31"
6444.129883,6444.129883,6444.129883,6444.129883,0,6444.129883,"1979-11-01"
6424.970215,6424.970215,6424.970215,6424.970215,0,6424.970215,"1979-11-02"
6423.200195,6423.200195,6423.200195,6423.200195,0,6423.200195,"1979-11-05"
6451.830078,6451.830078,6451.830078,6451.830078,0,6451.830078,"1979-11-06"
6368.109863,6368.109863,6368.109863,6368.109863,0,6368.109863,"1979-11-07"
6390.620117,6390.620117,6390.620117,6390.620117,0,6390.620117,"1979-11-08"
6403.470215,6403.470215,6403.470215,6403.470215,0,6403.470215,"1979-11-09"
6414.819824,6414.819824,6414.819824,6414.819824,0,6414.819824,"1979-11-12"
6401.75,6401.75,6401.75,6401.75,0,6401.75,"1979-11-13"
6414.109863,6414.109863,6414.109863,6414.109863,0,6414.109863,"1979-11-14"
6372.569824,6372.569824,6372.569824,6372.569824,0,6372.569824,"1979-11-15"
6387.109863,6387.109863,6387.109863,6387.109863,0,6387.109863,"1979-11-16"
6374.970215,6374.970215,6374.970215,6374.970215,0,6374.970215,"1979-11-19"
6363.709961,6363.709961,6363.709961,6363.709961,0,6363.709961,"1979-11-20"
6303.600098,6303.600098,6303.600098,6303.600098,0,6303.600098,"1979-11-21"
6328.560059,6328.560059,6328.560059,6328.560059,0,6328.560059,"1979-11-22"
NA,NA,NA,NA,NA,NA,"1979-11-23"
6387.5,6387.5,6387.5,6387.5,0,6387.5,"1979-11-26"
6407.799805,6407.799805,6407.799805,6407.799805,0,6407.799805,"1979-11-27"
6420.25,6420.25,6420.25,6420.25,0,6420.25,"1979-11-28"
6440.839844,6440.839844,6440.839844,6440.839844,0,6440.839844,"1979-11-29"
6450.189941,6450.189941,6450.189941,6450.189941,0,6450.189941,"1979-11-30"
6475.549805,6475.549805,6475.549805,6475.549805,0,6475.549805,"1979-12-03"
6487.649902,6487.649902,6487.649902,6487.649902,0,6487.649902,"1979-12-04"
6507.649902,6507.649902,6507.649902,6507.649902,0,6507.649902,"1979-12-05"
6502.959961,6502.959961,6502.959961,6502.959961,0,6502.959961,"1979-12-06"
6461.339844,6461.339844,6461.339844,6461.339844,0,6461.339844,"1979-12-07"
6452.140137,6452.140137,6452.140137,6452.140137,0,6452.140137,"1979-12-10"
6443.97998,6443.97998,6443.97998,6443.97998,0,6443.97998,"1979-12-11"
6501.240234,6501.240234,6501.240234,6501.240234,0,6501.240234,"1979-12-12"
6493.629883,6493.629883,6493.629883,6493.629883,0,6493.629883,"1979-12-13"
6509.77002,6509.77002,6509.77002,6509.77002,0,6509.77002,"1979-12-14"
6491.25,6491.25,6491.25,6491.25,0,6491.25,"1979-12-17"
6478.379883,6478.379883,6478.379883,6478.379883,0,6478.379883,"1979-12-18"
6477.109863,6477.109863,6477.109863,6477.109863,0,6477.109863,"1979-12-19"
6526.129883,6526.129883,6526.129883,6526.129883,0,6526.129883,"1979-12-20"
6535.939941,6535.939941,6535.939941,6535.939941,0,6535.939941,"1979-12-21"
NA,NA,NA,NA,NA,NA,"1979-12-24"
6546.439941,6546.439941,6546.439941,6546.439941,0,6546.439941,"1979-12-25"
6531.22998,6531.22998,6531.22998,6531.22998,0,6531.22998,"1979-12-26"
6528.830078,6528.830078,6528.830078,6528.830078,0,6528.830078,"1979-12-27"
6569.470215,6569.470215,6569.470215,6569.470215,0,6569.470215,"1979-12-28"
NA,NA,NA,NA,NA,NA,"1979-12-31"
NA,NA,NA,NA,NA,NA,"1980-01-01"
NA,NA,NA,NA,NA,NA,"1980-01-02"
NA,NA,NA,NA,NA,NA,"1980-01-03"
6560.160156,6560.160156,6560.160156,6560.160156,0,6560.160156,"1980-01-04"
6552.649902,6552.649902,6552.649902,6552.649902,0,6552.649902,"1980-01-07"
6563.279785,6563.279785,6563.279785,6563.279785,0,6563.279785,"1980-01-08"
6591.830078,6591.830078,6591.830078,6591.830078,0,6591.830078,"1980-01-09"
6594.009766,6594.009766,6594.009766,6594.009766,0,6594.009766,"1980-01-10"
6615.509766,6615.509766,6615.509766,6615.509766,0,6615.509766,"1980-01-11"
6659.549805,6659.549805,6659.549805,6659.549805,0,6659.549805,"1980-01-14"
NA,NA,NA,NA,NA,NA,"1980-01-15"
6653.259766,6653.259766,6653.259766,6653.259766,0,6653.259766,"1980-01-16"
6656.299805,6656.299805,6656.299805,6656.299805,0,6656.299805,"1980-01-17"
6649.299805,6649.299805,6649.299805,6649.299805,0,6649.299805,"1980-01-18"
6666.27002,6666.27002,6666.27002,6666.27002,0,6666.27002,"1980-01-21"
6684.589844,6684.589844,6684.589844,6684.589844,0,6684.589844,"1980-01-22"
6694.189941,6694.189941,6694.189941,6694.189941,0,6694.189941,"1980-01-23"
6746.930176,6746.930176,6746.930176,6746.930176,0,6746.930176,"1980-01-24"
6767.709961,6767.709961,6767.709961,6767.709961,0,6767.709961,"1980-01-25"
6763.609863,6763.609863,6763.609863,6763.609863,0,6763.609863,"1980-01-28"
6770.830078,6770.830078,6770.830078,6770.830078,0,6770.830078,"1980-01-29"
6776.600098,6776.600098,6776.600098,6776.600098,0,6776.600098,"1980-01-30"
6768.160156,6768.160156,6768.160156,6768.160156,0,6768.160156,"1980-01-31"
6777.640137,6777.640137,6777.640137,6777.640137,0,6777.640137,"1980-02-01"
6794.209961,6794.209961,6794.209961,6794.209961,0,6794.209961,"1980-02-04"
6765.120117,6765.120117,6765.120117,6765.120117,0,6765.120117,"1980-02-05"
6800.330078,6800.330078,6800.330078,6800.330078,0,6800.330078,"1980-02-06"
6795.620117,6795.620117,6795.620117,6795.620117,0,6795.620117,"1980-02-07"
6816.029785,6816.029785,6816.029785,6816.029785,0,6816.029785,"1980-02-08"
NA,NA,NA,NA,NA,NA,"1980-02-11"
6828.049805,6828.049805,6828.049805,6828.049805,0,6828.049805,"1980-02-12"
6835.990234,6835.990234,6835.990234,6835.990234,0,6835.990234,"1980-02-13"
6839.859863,6839.859863,6839.859863,6839.859863,0,6839.859863,"1980-02-14"
6827.709961,6827.709961,6827.709961,6827.709961,0,6827.709961,"1980-02-15"
6756.600098,6756.600098,6756.600098,6756.600098,0,6756.600098,"1980-02-18"
6763.089844,6763.089844,6763.089844,6763.089844,0,6763.089844,"1980-02-19"
6806.009766,6806.009766,6806.009766,6806.009766,0,6806.009766,"1980-02-20"
6776.509766,6776.509766,6776.509766,6776.509766,0,6776.509766,"1980-02-21"
6783.220215,6783.220215,6783.220215,6783.220215,0,6783.220215,"1980-02-22"
6751.290039,6751.290039,6751.290039,6751.290039,0,6751.290039,"1980-02-25"
6739.430176,6739.430176,6739.430176,6739.430176,0,6739.430176,"1980-02-26"
6777.339844,6777.339844,6777.339844,6777.339844,0,6777.339844,"1980-02-27"
6743.990234,6743.990234,6743.990234,6743.990234,0,6743.990234,"1980-02-28"
6764.890137,6764.890137,6764.890137,6764.890137,0,6764.890137,"1980-02-29"
6793.560059,6793.560059,6793.560059,6793.560059,0,6793.560059,"1980-03-03"
6778.27002,6778.27002,6778.27002,6778.27002,0,6778.27002,"1980-03-04"
6794.040039,6794.040039,6794.040039,6794.040039,0,6794.040039,"1980-03-05"
6736.089844,6736.089844,6736.089844,6736.089844,0,6736.089844,"1980-03-06"
6625.180176,6625.180176,6625.180176,6625.180176,0,6625.180176,"1980-03-07"
6507.160156,6507.160156,6507.160156,6507.160156,0,6507.160156,"1980-03-10"
6535.669922,6535.669922,6535.669922,6535.669922,0,6535.669922,"1980-03-11"
6609.459961,6609.459961,6609.459961,6609.459961,0,6609.459961,"1980-03-12"
6604.390137,6604.390137,6604.390137,6604.390137,0,6604.390137,"1980-03-13"
6593.399902,6593.399902,6593.399902,6593.399902,0,6593.399902,"1980-03-14"
6562.660156,6562.660156,6562.660156,6562.660156,0,6562.660156,"1980-03-17"
6578.209961,6578.209961,6578.209961,6578.209961,0,6578.209961,"1980-03-18"
6584.759766,6584.759766,6584.759766,6584.759766,0,6584.759766,"1980-03-19"
6584.759766,6584.759766,6584.759766,6584.759766,0,6584.759766,"1980-03-20"
6571.77002,6571.77002,6571.77002,6571.77002,0,6571.77002,"1980-03-21"
6567.25,6567.25,6567.25,6567.25,0,6567.25,"1980-03-24"
6531.259766,6531.259766,6531.259766,6531.259766,0,6531.259766,"1980-03-25"
6535.879883,6535.879883,6535.879883,6535.879883,0,6535.879883,"1980-03-26"
6481.02002,6481.02002,6481.02002,6481.02002,0,6481.02002,"1980-03-27"
6475.930176,6475.930176,6475.930176,6475.930176,0,6475.930176,"1980-03-28"
6556.189941,6556.189941,6556.189941,6556.189941,0,6556.189941,"1980-03-31"
6502.799805,6502.799805,6502.799805,6502.799805,0,6502.799805,"1980-04-01"
6562.990234,6562.990234,6562.990234,6562.990234,0,6562.990234,"1980-04-02"
6614.200195,6614.200195,6614.200195,6614.200195,0,6614.200195,"1980-04-03"
6688.640137,6688.640137,6688.640137,6688.640137,0,6688.640137,"1980-04-04"
6737.060059,6737.060059,6737.060059,6737.060059,0,6737.060059,"1980-04-07"
6682.540039,6682.540039,6682.540039,6682.540039,0,6682.540039,"1980-04-08"
6708.240234,6708.240234,6708.240234,6708.240234,0,6708.240234,"1980-04-09"
6730.509766,6730.509766,6730.509766,6730.509766,0,6730.509766,"1980-04-10"
6751.959961,6751.959961,6751.959961,6751.959961,0,6751.959961,"1980-04-11"
6808.169922,6808.169922,6808.169922,6808.169922,0,6808.169922,"1980-04-14"
6805.779785,6805.779785,6805.779785,6805.779785,0,6805.779785,"1980-04-15"
6770.370117,6770.370117,6770.370117,6770.370117,0,6770.370117,"1980-04-16"
6798.779785,6798.779785,6798.779785,6798.779785,0,6798.779785,"1980-04-17"
6811.390137,6811.390137,6811.390137,6811.390137,0,6811.390137,"1980-04-18"
6810.669922,6810.669922,6810.669922,6810.669922,0,6810.669922,"1980-04-21"
6799.009766,6799.009766,6799.009766,6799.009766,0,6799.009766,"1980-04-22"
6843.850098,6843.850098,6843.850098,6843.850098,0,6843.850098,"1980-04-23"
6830.310059,6830.310059,6830.310059,6830.310059,0,6830.310059,"1980-04-24"
6904.810059,6904.810059,6904.810059,6904.810059,0,6904.810059,"1980-04-25"
6875.660156,6875.660156,6875.660156,6875.660156,0,6875.660156,"1980-04-28"
NA,NA,NA,NA,NA,NA,"1980-04-29"
6865.560059,6865.560059,6865.560059,6865.560059,0,6865.560059,"1980-04-30"
6865.080078,6865.080078,6865.080078,6865.080078,0,6865.080078,"1980-05-01"
6882.649902,6882.649902,6882.649902,6882.649902,0,6882.649902,"1980-05-02"
NA,NA,NA,NA,NA,NA,"1980-05-05"
6856.080078,6856.080078,6856.080078,6856.080078,0,6856.080078,"1980-05-06"
6834.839844,6834.839844,6834.839844,6834.839844,0,6834.839844,"1980-05-07"
6757.700195,6757.700195,6757.700195,6757.700195,0,6757.700195,"1980-05-08"
6808.379883,6808.379883,6808.379883,6808.379883,0,6808.379883,"1980-05-09"
6754.939941,6754.939941,6754.939941,6754.939941,0,6754.939941,"1980-05-12"
6766.939941,6766.939941,6766.939941,6766.939941,0,6766.939941,"1980-05-13"
6747.740234,6747.740234,6747.740234,6747.740234,0,6747.740234,"1980-05-14"
6746.509766,6746.509766,6746.509766,6746.509766,0,6746.509766,"1980-05-15"
6733,6733,6733,6733,0,6733,"1980-05-16"
6634.330078,6634.330078,6634.330078,6634.330078,0,6634.330078,"1980-05-19"
6707.299805,6707.299805,6707.299805,6707.299805,0,6707.299805,"1980-05-20"
6822.180176,6822.180176,6822.180176,6822.180176,0,6822.180176,"1980-05-21"
6836.890137,6836.890137,6836.890137,6836.890137,0,6836.890137,"1980-05-22"
6839.890137,6839.890137,6839.890137,6839.890137,0,6839.890137,"1980-05-23"
6831.919922,6831.919922,6831.919922,6831.919922,0,6831.919922,"1980-05-26"
6826.5,6826.5,6826.5,6826.5,0,6826.5,"1980-05-27"
6849.049805,6849.049805,6849.049805,6849.049805,0,6849.049805,"1980-05-28"
6841.399902,6841.399902,6841.399902,6841.399902,0,6841.399902,"1980-05-29"
6855.700195,6855.700195,6855.700195,6855.700195,0,6855.700195,"1980-05-30"
6862.700195,6862.700195,6862.700195,6862.700195,0,6862.700195,"1980-06-02"
6826.180176,6826.180176,6826.180176,6826.180176,0,6826.180176,"1980-06-03"
6795.629883,6795.629883,6795.629883,6795.629883,0,6795.629883,"1980-06-04"
6821.240234,6821.240234,6821.240234,6821.240234,0,6821.240234,"1980-06-05"
6814.5,6814.5,6814.5,6814.5,0,6814.5,"1980-06-06"
6823.040039,6823.040039,6823.040039,6823.040039,0,6823.040039,"1980-06-09"
6783.240234,6783.240234,6783.240234,6783.240234,0,6783.240234,"1980-06-10"
6826.009766,6826.009766,6826.009766,6826.009766,0,6826.009766,"1980-06-11"
6814.720215,6814.720215,6814.720215,6814.720215,0,6814.720215,"1980-06-12"
6821.810059,6821.810059,6821.810059,6821.810059,0,6821.810059,"1980-06-13"
6852.609863,6852.609863,6852.609863,6852.609863,0,6852.609863,"1980-06-16"
6798.5,6798.5,6798.5,6798.5,0,6798.5,"1980-06-17"
6824.950195,6824.950195,6824.950195,6824.950195,0,6824.950195,"1980-06-18"
6791.879883,6791.879883,6791.879883,6791.879883,0,6791.879883,"1980-06-19"
6813.850098,6813.850098,6813.850098,6813.850098,0,6813.850098,"1980-06-20"
6860.890137,6860.890137,6860.890137,6860.890137,0,6860.890137,"1980-06-23"
6806.370117,6806.370117,6806.370117,6806.370117,0,6806.370117,"1980-06-24"
6761.25,6761.25,6761.25,6761.25,0,6761.25,"1980-06-25"
6800.529785,6800.529785,6800.529785,6800.529785,0,6800.529785,"1980-06-26"
6825.029785,6825.029785,6825.029785,6825.029785,0,6825.029785,"1980-06-27"
6870.700195,6870.700195,6870.700195,6870.700195,0,6870.700195,"1980-06-30"
6824.350098,6824.350098,6824.350098,6824.350098,0,6824.350098,"1980-07-01"
6819.450195,6819.450195,6819.450195,6819.450195,0,6819.450195,"1980-07-02"
6863.839844,6863.839844,6863.839844,6863.839844,0,6863.839844,"1980-07-03"
6846.089844,6846.089844,6846.089844,6846.089844,0,6846.089844,"1980-07-04"
6708.490234,6708.490234,6708.490234,6708.490234,0,6708.490234,"1980-07-07"
6755.540039,6755.540039,6755.540039,6755.540039,0,6755.540039,"1980-07-08"
6789.709961,6789.709961,6789.709961,6789.709961,0,6789.709961,"1980-07-09"
6794.240234,6794.240234,6794.240234,6794.240234,0,6794.240234,"1980-07-10"
6787.959961,6787.959961,6787.959961,6787.959961,0,6787.959961,"1980-07-11"
6779.359863,6779.359863,6779.359863,6779.359863,0,6779.359863,"1980-07-14"
6793.370117,6793.370117,6793.370117,6793.370117,0,6793.370117,"1980-07-15"
6816.149902,6816.149902,6816.149902,6816.149902,0,6816.149902,"1980-07-16"
6810.410156,6810.410156,6810.410156,6810.410156,0,6810.410156,"1980-07-17"
6819.779785,6819.779785,6819.779785,6819.779785,0,6819.779785,"1980-07-18"
6842.490234,6842.490234,6842.490234,6842.490234,0,6842.490234,"1980-07-21"
6836.100098,6836.100098,6836.100098,6836.100098,0,6836.100098,"1980-07-22"
6837.470215,6837.470215,6837.470215,6837.470215,0,6837.470215,"1980-07-23"
6795.97998,6795.97998,6795.97998,6795.97998,0,6795.97998,"1980-07-24"
6810.490234,6810.490234,6810.490234,6810.490234,0,6810.490234,"1980-07-25"
6816.709961,6816.709961,6816.709961,6816.709961,0,6816.709961,"1980-07-28"
6811.379883,6811.379883,6811.379883,6811.379883,0,6811.379883,"1980-07-29"
6821.100098,6821.100098,6821.100098,6821.100098,0,6821.100098,"1980-07-30"
6819.629883,6819.629883,6819.629883,6819.629883,0,6819.629883,"1980-07-31"
6788.299805,6788.299805,6788.299805,6788.299805,0,6788.299805,"1980-08-01"
6753.399902,6753.399902,6753.399902,6753.399902,0,6753.399902,"1980-08-04"
6760.850098,6760.850098,6760.850098,6760.850098,0,6760.850098,"1980-08-05"
6739.970215,6739.970215,6739.970215,6739.970215,0,6739.970215,"1980-08-06"
6739.890137,6739.890137,6739.890137,6739.890137,0,6739.890137,"1980-08-07"
6771.52002,6771.52002,6771.52002,6771.52002,0,6771.52002,"1980-08-08"
6778.540039,6778.540039,6778.540039,6778.540039,0,6778.540039,"1980-08-11"
6801.680176,6801.680176,6801.680176,6801.680176,0,6801.680176,"1980-08-12"
6834.319824,6834.319824,6834.319824,6834.319824,0,6834.319824,"1980-08-13"
6824,6824,6824,6824,0,6824,"1980-08-14"
6836.819824,6836.819824,6836.819824,6836.819824,0,6836.819824,"1980-08-15"
6835.779785,6835.779785,6835.779785,6835.779785,0,6835.779785,"1980-08-18"
6864.549805,6864.549805,6864.549805,6864.549805,0,6864.549805,"1980-08-19"
6878.759766,6878.759766,6878.759766,6878.759766,0,6878.759766,"1980-08-20"
6853.689941,6853.689941,6853.689941,6853.689941,0,6853.689941,"1980-08-21"
6886.160156,6886.160156,6886.160156,6886.160156,0,6886.160156,"1980-08-22"
6922.990234,6922.990234,6922.990234,6922.990234,0,6922.990234,"1980-08-25"
6906.049805,6906.049805,6906.049805,6906.049805,0,6906.049805,"1980-08-26"
6930.660156,6930.660156,6930.660156,6930.660156,0,6930.660156,"1980-08-27"
6879.830078,6879.830078,6879.830078,6879.830078,0,6879.830078,"1980-08-28"
6914.080078,6914.080078,6914.080078,6914.080078,0,6914.080078,"1980-08-29"
6889.540039,6889.540039,6889.540039,6889.540039,0,6889.540039,"1980-09-01"
6915.399902,6915.399902,6915.399902,6915.399902,0,6915.399902,"1980-09-02"
6927.27002,6927.27002,6927.27002,6927.27002,0,6927.27002,"1980-09-03"
6917.560059,6917.560059,6917.560059,6917.560059,0,6917.560059,"1980-09-04"
6943.689941,6943.689941,6943.689941,6943.689941,0,6943.689941,"1980-09-05"
6938.419922,6938.419922,6938.419922,6938.419922,0,6938.419922,"1980-09-08"
6937.97998,6937.97998,6937.97998,6937.97998,0,6937.97998,"1980-09-09"
6956.209961,6956.209961,6956.209961,6956.209961,0,6956.209961,"1980-09-10"
6978.890137,6978.890137,6978.890137,6978.890137,0,6978.890137,"1980-09-11"
7000.040039,7000.040039,7000.040039,7000.040039,0,7000.040039,"1980-09-12"
NA,NA,NA,NA,NA,NA,"1980-09-15"
7020.160156,7020.160156,7020.160156,7020.160156,0,7020.160156,"1980-09-16"
7031.509766,7031.509766,7031.509766,7031.509766,0,7031.509766,"1980-09-17"
7035.839844,7035.839844,7035.839844,7035.839844,0,7035.839844,"1980-09-18"
7041.660156,7041.660156,7041.660156,7041.660156,0,7041.660156,"1980-09-19"
7046.509766,7046.509766,7046.509766,7046.509766,0,7046.509766,"1980-09-22"
NA,NA,NA,NA,NA,NA,"1980-09-23"
6972.620117,6972.620117,6972.620117,6972.620117,0,6972.620117,"1980-09-24"
6989.839844,6989.839844,6989.839844,6989.839844,0,6989.839844,"1980-09-25"
6998.52002,6998.52002,6998.52002,6998.52002,0,6998.52002,"1980-09-26"
7060.75,7060.75,7060.75,7060.75,0,7060.75,"1980-09-29"
7076.459961,7076.459961,7076.459961,7076.459961,0,7076.459961,"1980-09-30"
7123.080078,7123.080078,7123.080078,7123.080078,0,7123.080078,"1980-10-01"
7119.399902,7119.399902,7119.399902,7119.399902,0,7119.399902,"1980-10-02"
7142.240234,7142.240234,7142.240234,7142.240234,0,7142.240234,"1980-10-03"
7155.97998,7155.97998,7155.97998,7155.97998,0,7155.97998,"1980-10-06"
7149.910156,7149.910156,7149.910156,7149.910156,0,7149.910156,"1980-10-07"
7115.330078,7115.330078,7115.330078,7115.330078,0,7115.330078,"1980-10-08"
7130.299805,7130.299805,7130.299805,7130.299805,0,7130.299805,"1980-10-09"
NA,NA,NA,NA,NA,NA,"1980-10-10"
7160.259766,7160.259766,7160.259766,7160.259766,0,7160.259766,"1980-10-13"
7157.799805,7157.799805,7157.799805,7157.799805,0,7157.799805,"1980-10-14"
7174.27002,7174.27002,7174.27002,7174.27002,0,7174.27002,"1980-10-15"
7151.779785,7151.779785,7151.779785,7151.779785,0,7151.779785,"1980-10-16"
7169.259766,7169.259766,7169.259766,7169.259766,0,7169.259766,"1980-10-17"
7175.330078,7175.330078,7175.330078,7175.330078,0,7175.330078,"1980-10-20"
7165.359863,7165.359863,7165.359863,7165.359863,0,7165.359863,"1980-10-21"
7143.859863,7143.859863,7143.859863,7143.859863,0,7143.859863,"1980-10-22"
7130.890137,7130.890137,7130.890137,7130.890137,0,7130.890137,"1980-10-23"
7117.069824,7117.069824,7117.069824,7117.069824,0,7117.069824,"1980-10-24"
7089.189941,7089.189941,7089.189941,7089.189941,0,7089.189941,"1980-10-27"
7088.439941,7088.439941,7088.439941,7088.439941,0,7088.439941,"1980-10-28"
7113.529785,7113.529785,7113.529785,7113.529785,0,7113.529785,"1980-10-29"
7124.779785,7124.779785,7124.779785,7124.779785,0,7124.779785,"1980-10-30"
7150.75,7150.75,7150.75,7150.75,0,7150.75,"1980-10-31"
NA,NA,NA,NA,NA,NA,"1980-11-03"
7149.370117,7149.370117,7149.370117,7149.370117,0,7149.370117,"1980-11-04"
7176.390137,7176.390137,7176.390137,7176.390137,0,7176.390137,"1980-11-05"
7188.279785,7188.279785,7188.279785,7188.279785,0,7188.279785,"1980-11-06"
7150.330078,7150.330078,7150.330078,7150.330078,0,7150.330078,"1980-11-07"
7166.77002,7166.77002,7166.77002,7166.77002,0,7166.77002,"1980-11-10"
7134.5,7134.5,7134.5,7134.5,0,7134.5,"1980-11-11"
7149.850098,7149.850098,7149.850098,7149.850098,0,7149.850098,"1980-11-12"
7154.410156,7154.410156,7154.410156,7154.410156,0,7154.410156,"1980-11-13"
7159.560059,7159.560059,7159.560059,7159.560059,0,7159.560059,"1980-11-14"
7126.160156,7126.160156,7126.160156,7126.160156,0,7126.160156,"1980-11-17"
7102.47998,7102.47998,7102.47998,7102.47998,0,7102.47998,"1980-11-18"
7135.939941,7135.939941,7135.939941,7135.939941,0,7135.939941,"1980-11-19"
7126.72998,7126.72998,7126.72998,7126.72998,0,7126.72998,"1980-11-20"
7117.899902,7117.899902,7117.899902,7117.899902,0,7117.899902,"1980-11-21"
NA,NA,NA,NA,NA,NA,"1980-11-24"
7145.430176,7145.430176,7145.430176,7145.430176,0,7145.430176,"1980-11-25"
7186.299805,7186.299805,7186.299805,7186.299805,0,7186.299805,"1980-11-26"
7172.169922,7172.169922,7172.169922,7172.169922,0,7172.169922,"1980-11-27"
7123.620117,7123.620117,7123.620117,7123.620117,0,7123.620117,"1980-11-28"
7160.290039,7160.290039,7160.290039,7160.290039,0,7160.290039,"1980-12-01"
7143.060059,7143.060059,7143.060059,7143.060059,0,7143.060059,"1980-12-02"
7141.200195,7141.200195,7141.200195,7141.200195,0,7141.200195,"1980-12-03"
7149.470215,7149.470215,7149.470215,7149.470215,0,7149.470215,"1980-12-04"
7136.600098,7136.600098,7136.600098,7136.600098,0,7136.600098,"1980-12-05"
7125.129883,7125.129883,7125.129883,7125.129883,0,7125.129883,"1980-12-08"
7115.100098,7115.100098,7115.100098,7115.100098,0,7115.100098,"1980-12-09"
7098.850098,7098.850098,7098.850098,7098.850098,0,7098.850098,"1980-12-10"
7042.410156,7042.410156,7042.410156,7042.410156,0,7042.410156,"1980-12-11"
7033.700195,7033.700195,7033.700195,7033.700195,0,7033.700195,"1980-12-12"
7042.669922,7042.669922,7042.669922,7042.669922,0,7042.669922,"1980-12-15"
7036.759766,7036.759766,7036.759766,7036.759766,0,7036.759766,"1980-12-16"
7038.100098,7038.100098,7038.100098,7038.100098,0,7038.100098,"1980-12-17"
7063.540039,7063.540039,7063.540039,7063.540039,0,7063.540039,"1980-12-18"
7060.52002,7060.52002,7060.52002,7060.52002,0,7060.52002,"1980-12-19"
7050.790039,7050.790039,7050.790039,7050.790039,0,7050.790039,"1980-12-22"
7023.569824,7023.569824,7023.569824,7023.569824,0,7023.569824,"1980-12-23"
7042,7042,7042,7042,0,7042,"1980-12-24"
7031.870117,7031.870117,7031.870117,7031.870117,0,7031.870117,"1980-12-25"
7063.129883,7063.129883,7063.129883,7063.129883,0,7063.129883,"1980-12-26"
7063.129883,7063.129883,7063.129883,7063.129883,0,7063.129883,"1980-12-29"
7063.129883,7063.129883,7063.129883,7063.129883,0,7063.129883,"1980-12-30"
NA,NA,NA,NA,NA,NA,"1980-12-31"
NA,NA,NA,NA,NA,NA,"1981-01-01"
NA,NA,NA,NA,NA,NA,"1981-01-02"
7150.950195,7150.950195,7150.950195,7150.950195,0,7150.950195,"1981-01-05"
7137.589844,7137.589844,7137.589844,7137.589844,0,7137.589844,"1981-01-06"
7200.77002,7200.77002,7200.77002,7200.77002,0,7200.77002,"1981-01-07"
7222.140137,7222.140137,7222.140137,7222.140137,0,7222.140137,"1981-01-08"
7248.129883,7248.129883,7248.129883,7248.129883,0,7248.129883,"1981-01-09"
