"NYA.Open","NYA.High","NYA.Low","NYA.Close","NYA.Volume","NYA.Adjusted","Date"
2201.030029,2201.030029,2201.030029,2201.030029,0,2201.030029,"1991-11-22"
2194.790039,2194.790039,2194.790039,2194.790039,0,2194.790039,"1991-11-25"
2207.47998,2207.47998,2207.47998,2207.47998,0,2207.47998,"1991-11-26"
2201.659912,2201.659912,2201.659912,2201.659912,0,2201.659912,"1991-11-27"
2196.689941,2196.689941,2196.689941,2196.689941,0,2196.689941,"1991-11-29"
2227.360107,2227.360107,2227.360107,2227.360107,0,2227.360107,"1991-12-02"
2226.300049,2226.300049,2226.300049,2226.300049,0,2226.300049,"1991-12-03"
2221.860107,2221.860107,2221.860107,2221.860107,0,2221.860107,"1991-12-04"
2209.48999,2209.48999,2209.48999,2209.48999,0,2209.48999,"1991-12-05"
2217.72998,2217.72998,2217.72998,2217.72998,0,2217.72998,"1991-12-06"
2212.129883,2212.129883,2212.129883,2212.129883,0,2212.129883,"1991-12-09"
2208.429932,2208.429932,2208.429932,2208.429932,0,2208.429932,"1991-12-10"
2204.939941,2204.939941,2204.939941,2204.939941,0,2204.939941,"1991-12-11"
2225.139893,2225.139893,2225.139893,2225.139893,0,2225.139893,"1991-12-12"
2240.570068,2240.570068,2240.570068,2240.570068,0,2240.570068,"1991-12-13"
2242.47998,2242.47998,2242.47998,2242.47998,0,2242.47998,"1991-12-16"
2233.280029,2233.280029,2233.280029,2233.280029,0,2233.280029,"1991-12-17"
2235.709961,2235.709961,2235.709961,2235.709961,0,2235.709961,"1991-12-18"
2230.110107,2230.110107,2230.110107,2230.110107,0,2230.110107,"1991-12-19"
2253.580078,2253.580078,2253.580078,2253.580078,0,2253.580078,"1991-12-20"
2306.449951,2306.449951,2306.449951,2306.449951,0,2306.449951,"1991-12-23"
2322.52002,2322.52002,2322.52002,2322.52002,0,2322.52002,"1991-12-24"
2353.820068,2353.820068,2353.820068,2353.820068,0,2353.820068,"1991-12-26"
2365.870117,2365.870117,2365.870117,2365.870117,0,2365.870117,"1991-12-27"
2413.139893,2413.139893,2413.139893,2413.139893,0,2413.139893,"1991-12-30"
2426.040039,2426.040039,2426.040039,2426.040039,0,2426.040039,"1991-12-31"
2423.179932,2423.179932,2423.179932,2423.179932,0,2423.179932,"1992-01-02"
2435.659912,2435.659912,2435.659912,2435.659912,0,2435.659912,"1992-01-03"
2430.370117,2430.370117,2430.370117,2430.370117,0,2430.370117,"1992-01-06"
2428.679932,2428.679932,2428.679932,2428.679932,0,2428.679932,"1992-01-07"
2434.389893,2434.389893,2434.389893,2434.389893,0,2434.389893,"1992-01-08"
2434.389893,2434.389893,2434.389893,2434.389893,0,2434.389893,"1992-01-09"
2420.860107,2420.860107,2420.860107,2420.860107,0,2420.860107,"1992-01-10"
2415.780029,2415.780029,2415.780029,2415.780029,0,2415.780029,"1992-01-13"
2448.560059,2448.560059,2448.560059,2448.560059,0,2448.560059,"1992-01-14"
2451.409912,2451.409912,2451.409912,2451.409912,0,2451.409912,"1992-01-15"
2437.77002,2437.77002,2437.77002,2437.77002,0,2437.77002,"1992-01-16"
2441.370117,2441.370117,2441.370117,2441.370117,0,2441.370117,"1992-01-17"
2428.469971,2428.469971,2428.469971,2428.469971,0,2428.469971,"1992-01-20"
2407,2407,2407,2407,0,2407,"1992-01-21"
2433.969971,2433.969971,2433.969971,2433.969971,0,2433.969971,"1992-01-22"
2420.219971,2420.219971,2420.219971,2420.219971,0,2420.219971,"1992-01-23"
2423.179932,2423.179932,2423.179932,2423.179932,0,2423.179932,"1992-01-24"
2420.75,2420.75,2420.75,2420.75,0,2420.75,"1992-01-27"
2420.860107,2420.860107,2420.860107,2420.860107,0,2420.860107,"1992-01-28"
2396.429932,2396.429932,2396.429932,2396.429932,0,2396.429932,"1992-01-29"
2404.149902,2404.149902,2404.149902,2404.149902,0,2404.149902,"1992-01-30"
2391.780029,2391.780029,2391.780029,2391.780029,0,2391.780029,"1992-01-31"
2396.110107,2396.110107,2396.110107,2396.110107,0,2396.110107,"1992-02-03"
2419.159912,2419.159912,2419.159912,2419.159912,0,2419.159912,"1992-02-04"
2420.01001,2420.01001,2420.01001,2420.01001,0,2420.01001,"1992-02-05"
2420.959961,2420.959961,2420.959961,2420.959961,0,2420.959961,"1992-02-06"
2407.110107,2407.110107,2407.110107,2407.110107,0,2407.110107,"1992-02-07"
2420.639893,2420.639893,2420.639893,2420.639893,0,2420.639893,"1992-02-10"
2420.75,2420.75,2420.75,2420.75,0,2420.75,"1992-02-11"
2437.669922,2437.669922,2437.669922,2437.669922,0,2437.669922,"1992-02-12"
2418.530029,2418.530029,2418.530029,2418.530029,0,2418.530029,"1992-02-13"
2412.5,2412.5,2412.5,2412.5,0,2412.5,"1992-02-14"
2385.959961,2385.959961,2385.959961,2385.959961,0,2385.959961,"1992-02-18"
2388.080078,2388.080078,2388.080078,2388.080078,0,2388.080078,"1992-02-19"
2417.149902,2417.149902,2417.149902,2417.149902,0,2417.149902,"1992-02-20"
2405.100098,2405.100098,2405.100098,2405.100098,0,2405.100098,"1992-02-21"
2406.790039,2406.790039,2406.790039,2406.790039,0,2406.790039,"1992-02-24"
2396.850098,2396.850098,2396.850098,2396.850098,0,2396.850098,"1992-02-25"
2423.820068,2423.820068,2423.820068,2423.820068,0,2423.820068,"1992-02-26"
2418.73999,2418.73999,2418.73999,2418.73999,0,2418.73999,"1992-02-27"
2413.030029,2413.030029,2413.030029,2413.030029,0,2413.030029,"1992-02-28"
2412.929932,2412.929932,2412.929932,2412.929932,0,2412.929932,"1992-03-02"
2415.360107,2415.360107,2415.360107,2415.360107,0,2415.360107,"1992-03-03"
2396.639893,2396.639893,2396.639893,2396.639893,0,2396.639893,"1992-03-04"
2378.23999,2378.23999,2378.23999,2378.23999,0,2378.23999,"1992-03-05"
2366.300049,2366.300049,2366.300049,2366.300049,0,2366.300049,"1992-03-06"
2370.100098,2370.100098,2370.100098,2370.100098,0,2370.100098,"1992-03-09"
2379.300049,2379.300049,2379.300049,2379.300049,0,2379.300049,"1992-03-10"
2363.76001,2363.76001,2363.76001,2363.76001,0,2363.76001,"1992-03-11"
2361.110107,2361.110107,2361.110107,2361.110107,0,2361.110107,"1992-03-12"
2371.689941,2371.689941,2371.689941,2371.689941,0,2371.689941,"1992-03-13"
2373.169922,2373.169922,2373.169922,2373.169922,0,2373.169922,"1992-03-16"
2389.77002,2389.77002,2389.77002,2389.77002,0,2389.77002,"1992-03-17"
2389.030029,2389.030029,2389.030029,2389.030029,0,2389.030029,"1992-03-18"
2392.310059,2392.310059,2392.310059,2392.310059,0,2392.310059,"1992-03-19"
2399.810059,2399.810059,2399.810059,2399.810059,0,2399.810059,"1992-03-20"
2393.790039,2393.790039,2393.790039,2393.790039,0,2393.790039,"1992-03-23"
2388.5,2388.5,2388.5,2388.5,0,2388.5,"1992-03-24"
2383.209961,2383.209961,2383.209961,2383.209961,0,2383.209961,"1992-03-25"
2384.27002,2384.27002,2384.27002,2384.27002,0,2384.27002,"1992-03-26"
2361.219971,2361.219971,2361.219971,2361.219971,0,2361.219971,"1992-03-27"
2357.840088,2357.840088,2357.840088,2357.840088,0,2357.840088,"1992-03-30"
2360.590088,2360.590088,2360.590088,2360.590088,0,2360.590088,"1992-03-31"
2362.379883,2362.379883,2362.379883,2362.379883,0,2362.379883,"1992-04-01"
2342.189941,2342.189941,2342.189941,2342.189941,0,2342.189941,"1992-04-02"
2345.889893,2345.889893,2345.889893,2345.889893,0,2345.889893,"1992-04-03"
2366.300049,2366.300049,2366.300049,2366.300049,0,2366.300049,"1992-04-06"
2326.219971,2326.219971,2326.219971,2326.219971,0,2326.219971,"1992-04-07"
2304.22998,2304.22998,2304.22998,2304.22998,0,2304.22998,"1992-04-08"
2337.850098,2337.850098,2337.850098,2337.850098,0,2337.850098,"1992-04-09"
2360.800049,2360.800049,2360.800049,2360.800049,0,2360.800049,"1992-04-10"
2370.209961,2370.209961,2370.209961,2370.209961,0,2370.209961,"1992-04-13"
2403.51001,2403.51001,2403.51001,2403.51001,0,2403.51001,"1992-04-14"
2422.969971,2422.969971,2422.969971,2422.969971,0,2422.969971,"1992-04-15"
2420.330078,2420.330078,2420.330078,2420.330078,0,2420.330078,"1992-04-16"
2387.22998,2387.22998,2387.22998,2387.22998,0,2387.22998,"1992-04-20"
2386.48999,2386.48999,2386.48999,2386.48999,0,2386.48999,"1992-04-21"
2383.530029,2383.530029,2383.530029,2383.530029,0,2383.530029,"1992-04-22"
2391.350098,2391.350098,2391.350098,2391.350098,0,2391.350098,"1992-04-23"
2380.360107,2380.360107,2380.360107,2380.360107,0,2380.360107,"1992-04-24"
2378.449951,2378.449951,2378.449951,2378.449951,0,2378.449951,"1992-04-27"
2380.360107,2380.360107,2380.360107,2380.360107,0,2380.360107,"1992-04-28"
2395.800049,2395.800049,2395.800049,2395.800049,0,2395.800049,"1992-04-29"
2413.97998,2413.97998,2413.97998,2413.97998,0,2413.97998,"1992-04-30"
2402.350098,2402.350098,2402.350098,2402.350098,0,2402.350098,"1992-05-01"
2425.830078,2425.830078,2425.830078,2425.830078,0,2425.830078,"1992-05-04"
2426.669922,2426.669922,2426.669922,2426.669922,0,2426.669922,"1992-05-05"
2427.310059,2427.310059,2427.310059,2427.310059,0,2427.310059,"1992-05-06"
2422.22998,2422.22998,2422.22998,2422.22998,0,2422.22998,"1992-05-07"
2435.449951,2435.449951,2435.449951,2435.449951,0,2435.449951,"1992-05-08"
2436.929932,2436.929932,2436.929932,2436.929932,0,2436.929932,"1992-05-11"
2426.139893,2426.139893,2426.139893,2426.139893,0,2426.139893,"1992-05-12"
2426.040039,2426.040039,2426.040039,2426.040039,0,2426.040039,"1992-05-13"
2407.850098,2407.850098,2407.850098,2407.850098,0,2407.850098,"1992-05-14"
2392.939941,2392.939941,2392.939941,2392.939941,0,2392.939941,"1992-05-15"
2406.47998,2406.47998,2406.47998,2406.47998,0,2406.47998,"1992-05-18"
2424.77002,2424.77002,2424.77002,2424.77002,0,2424.77002,"1992-05-19"
2420.75,2420.75,2420.75,2420.75,0,2420.75,"1992-05-20"
2405.209961,2405.209961,2405.209961,2405.209961,0,2405.209961,"1992-05-21"
2412.929932,2412.929932,2412.929932,2412.929932,0,2412.929932,"1992-05-22"
2398.76001,2398.76001,2398.76001,2398.76001,0,2398.76001,"1992-05-26"
2401.820068,2401.820068,2401.820068,2401.820068,0,2401.820068,"1992-05-27"
2423.919922,2423.919922,2423.919922,2423.919922,0,2423.919922,"1992-05-28"
2420.01001,2420.01001,2420.01001,2420.01001,0,2420.01001,"1992-05-29"
2430.899902,2430.899902,2430.899902,2430.899902,0,2430.899902,"1992-06-01"
2412.929932,2412.929932,2412.929932,2412.929932,0,2412.929932,"1992-06-02"
2417.679932,2417.679932,2417.679932,2417.679932,0,2417.679932,"1992-06-03"
2409.75,2409.75,2409.75,2409.75,0,2409.75,"1992-06-04"
2409.540039,2409.540039,2409.540039,2409.540039,0,2409.540039,"1992-06-05"
2407.73999,2407.73999,2407.73999,2407.73999,0,2407.73999,"1992-06-08"
2389.129883,2389.129883,2389.129883,2389.129883,0,2389.129883,"1992-06-09"
2372.320068,2372.320068,2372.320068,2372.320068,0,2372.320068,"1992-06-10"
2380.149902,2380.149902,2380.149902,2380.149902,0,2380.149902,"1992-06-11"
2384.47998,2384.47998,2384.47998,2384.47998,0,2384.47998,"1992-06-12"
2385.649902,2385.649902,2385.649902,2385.649902,0,2385.649902,"1992-06-15"
2376.129883,2376.129883,2376.129883,2376.129883,0,2376.129883,"1992-06-16"
2341.550049,2341.550049,2341.550049,2341.550049,0,2341.550049,"1992-06-17"
2332.669922,2332.669922,2332.669922,2332.669922,0,2332.669922,"1992-06-18"
2346.949951,2346.949951,2346.949951,2346.949951,0,2346.949951,"1992-06-19"
2342.719971,2342.719971,2342.719971,2342.719971,0,2342.719971,"1992-06-22"
2347.26001,2347.26001,2347.26001,2347.26001,0,2347.26001,"1992-06-23"
2345.360107,2345.360107,2345.360107,2345.360107,0,2345.360107,"1992-06-24"
2342.399902,2342.399902,2342.399902,2342.399902,0,2342.399902,"1992-06-25"
2343.97998,2343.97998,2343.97998,2343.97998,0,2343.97998,"1992-06-26"
2373.169922,2373.169922,2373.169922,2373.169922,0,2373.169922,"1992-06-29"
2372,2372,2372,2372,0,2372,"1992-06-30"
2397.590088,2397.590088,2397.590088,2397.590088,0,2397.590088,"1992-07-01"
2394,2394,2394,2394,0,2394,"1992-07-02"
2404.889893,2404.889893,2404.889893,2404.889893,0,2404.889893,"1992-07-06"
2380.679932,2380.679932,2380.679932,2380.679932,0,2380.679932,"1992-07-07"
2384.27002,2384.27002,2384.27002,2384.27002,0,2384.27002,"1992-07-08"
2406.050049,2406.050049,2406.050049,2406.050049,0,2406.050049,"1992-07-09"
2409.540039,2409.540039,2409.540039,2409.540039,0,2409.540039,"1992-07-10"
2411.22998,2411.22998,2411.22998,2411.22998,0,2411.22998,"1992-07-13"
2426.780029,2426.780029,2426.780029,2426.780029,0,2426.780029,"1992-07-14"
2423.5,2423.5,2423.5,2423.5,0,2423.5,"1992-07-15"
2426.570068,2426.570068,2426.570068,2426.570068,0,2426.570068,"1992-07-16"
2416.199951,2416.199951,2416.199951,2416.199951,0,2416.199951,"1992-07-17"
2405.629883,2405.629883,2405.629883,2405.629883,0,2405.629883,"1992-07-20"
2405.209961,2405.209961,2405.209961,2405.209961,0,2405.209961,"1992-07-21"
2391.040039,2391.040039,2391.040039,2391.040039,0,2391.040039,"1992-07-22"
2396.639893,2396.639893,2396.639893,2396.639893,0,2396.639893,"1992-07-23"
2394.73999,2394.73999,2394.73999,2394.73999,0,2394.73999,"1992-07-24"
2394.949951,2394.949951,2394.949951,2394.949951,0,2394.949951,"1992-07-27"
2427.090088,2427.090088,2427.090088,2427.090088,0,2427.090088,"1992-07-28"
2452.580078,2452.580078,2452.580078,2452.580078,0,2452.580078,"1992-07-29"
2462.52002,2462.52002,2462.52002,2462.52002,0,2462.52002,"1992-07-30"
2465.27002,2465.27002,2465.27002,2465.27002,0,2465.27002,"1992-07-31"
2470.659912,2470.659912,2470.659912,2470.659912,0,2470.659912,"1992-08-03"
2467.800049,2467.800049,2467.800049,2467.800049,0,2467.800049,"1992-08-04"
2456.169922,2456.169922,2456.169922,2456.169922,0,2456.169922,"1992-08-05"
2447.820068,2447.820068,2447.820068,2447.820068,0,2447.820068,"1992-08-06"
2440.310059,2440.310059,2440.310059,2440.310059,0,2440.310059,"1992-08-07"
2441.050049,2441.050049,2441.050049,2441.050049,0,2441.050049,"1992-08-10"
2438.409912,2438.409912,2438.409912,2438.409912,0,2438.409912,"1992-08-11"
2431.850098,2431.850098,2431.850098,2431.850098,0,2431.850098,"1992-08-12"
2431.429932,2431.429932,2431.429932,2431.429932,0,2431.429932,"1992-08-13"
2443.169922,2443.169922,2443.169922,2443.169922,0,2443.169922,"1992-08-14"
2448.879883,2448.879883,2448.879883,2448.879883,0,2448.879883,"1992-08-17"
2452.050049,2452.050049,2452.050049,2452.050049,0,2452.050049,"1992-08-18"
2436.290039,2436.290039,2436.290039,2436.290039,0,2436.290039,"1992-08-19"
2435.97998,2435.97998,2435.97998,2435.97998,0,2435.97998,"1992-08-20"
2417.26001,2417.26001,2417.26001,2417.26001,0,2417.26001,"1992-08-21"
2393.26001,2393.26001,2393.26001,2393.26001,0,2393.26001,"1992-08-24"
2394.629883,2394.629883,2394.629883,2394.629883,0,2394.629883,"1992-08-25"
2405.310059,2405.310059,2405.310059,2405.310059,0,2405.310059,"1992-08-26"
2407.959961,2407.959961,2407.959961,2407.959961,0,2407.959961,"1992-08-27"
2415.360107,2415.360107,2415.360107,2415.360107,0,2415.360107,"1992-08-28"
2411.129883,2411.129883,2411.129883,2411.129883,0,2411.129883,"1992-08-31"
2421.600098,2421.600098,2421.600098,2421.600098,0,2421.600098,"1992-09-01"
2432.060059,2432.060059,2432.060059,2432.060059,0,2432.060059,"1992-09-02"
2433.22998,2433.22998,2433.22998,2433.22998,0,2433.22998,"1992-09-03"
2429.310059,2429.310059,2429.310059,2429.310059,0,2429.310059,"1992-09-04"
2414.719971,2414.719971,2414.719971,2414.719971,0,2414.719971,"1992-09-08"
2422.439941,2422.439941,2422.439941,2422.439941,0,2422.439941,"1992-09-09"
2440.209961,2440.209961,2440.209961,2440.209961,0,2440.209961,"1992-09-10"
2440.419922,2440.419922,2440.419922,2440.419922,0,2440.419922,"1992-09-11"
2471.399902,2471.399902,2471.399902,2471.399902,0,2471.399902,"1992-09-14"
2442.949951,2442.949951,2442.949951,2442.949951,0,2442.949951,"1992-09-15"
2443.27002,2443.27002,2443.27002,2443.27002,0,2443.27002,"1992-09-16"
2442.209961,2442.209961,2442.209961,2442.209961,0,2442.209961,"1992-09-17"
2457.22998,2457.22998,2457.22998,2457.22998,0,2457.22998,"1992-09-18"
2451.939941,2451.939941,2451.939941,2451.939941,0,2451.939941,"1992-09-21"
2426.459961,2426.459961,2426.459961,2426.459961,0,2426.459961,"1992-09-22"
2425.830078,2425.830078,2425.830078,2425.830078,0,2425.830078,"1992-09-23"
2431.75,2431.75,2431.75,2431.75,0,2431.75,"1992-09-24"
2407.959961,2407.959961,2407.959961,2407.959961,0,2407.959961,"1992-09-25"
2418.209961,2418.209961,2418.209961,2418.209961,0,2418.209961,"1992-09-28"
2420.330078,2420.330078,2420.330078,2420.330078,0,2420.330078,"1992-09-29"
2426.25,2426.25,2426.25,2426.25,0,2426.25,"1992-09-30"
2418.530029,2418.530029,2418.530029,2418.530029,0,2418.530029,"1992-10-01"
2387.649902,2387.649902,2387.649902,2387.649902,0,2387.649902,"1992-10-02"
2370,2370,2370,2370,0,2370,"1992-10-05"
2369.469971,2369.469971,2369.469971,2369.469971,0,2369.469971,"1992-10-06"
2356.25,2356.25,2356.25,2356.25,0,2356.25,"1992-10-07"
2375.070068,2375.070068,2375.070068,2375.070068,0,2375.070068,"1992-10-08"
2348.530029,2348.530029,2348.530029,2348.530029,0,2348.530029,"1992-10-09"
2371.47998,2371.47998,2371.47998,2371.47998,0,2371.47998,"1992-10-12"
2382.370117,2382.370117,2382.370117,2382.370117,0,2382.370117,"1992-10-13"
2383.209961,2383.209961,2383.209961,2383.209961,0,2383.209961,"1992-10-14"
2384.800049,2384.800049,2384.800049,2384.800049,0,2384.800049,"1992-10-15"
2394.320068,2394.320068,2394.320068,2394.320068,0,2394.320068,"1992-10-16"
2413.350098,2413.350098,2413.350098,2413.350098,0,2413.350098,"1992-10-19"
2416.939941,2416.939941,2416.939941,2416.939941,0,2416.939941,"1992-10-20"
2417.149902,2417.149902,2417.149902,2417.149902,0,2417.149902,"1992-10-21"
2411.870117,2411.870117,2411.870117,2411.870117,0,2411.870117,"1992-10-22"
2409.01001,2409.01001,2409.01001,2409.01001,0,2409.01001,"1992-10-23"
2429.629883,2429.629883,2429.629883,2429.629883,0,2429.629883,"1992-10-26"
2432.060059,2432.060059,2432.060059,2432.060059,0,2432.060059,"1992-10-27"
2441.580078,2441.580078,2441.580078,2441.580078,0,2441.580078,"1992-10-28"
2446.969971,2446.969971,2446.969971,2446.969971,0,2446.969971,"1992-10-29"
2437.98999,2437.98999,2437.98999,2437.98999,0,2437.98999,"1992-10-30"
2458.179932,2458.179932,2458.179932,2458.179932,0,2458.179932,"1992-11-02"
2445.070068,2445.070068,2445.070068,2445.070068,0,2445.070068,"1992-11-03"
2429.73999,2429.73999,2429.73999,2429.73999,0,2429.73999,"1992-11-04"
2435.870117,2435.870117,2435.870117,2435.870117,0,2435.870117,"1992-11-05"
2432.909912,2432.909912,2432.909912,2432.909912,0,2432.909912,"1992-11-06"
2438.620117,2438.620117,2438.620117,2438.620117,0,2438.620117,"1992-11-09"
2438.939941,2438.939941,2438.939941,2438.939941,0,2438.939941,"1992-11-10"
2459.23999,2459.23999,2459.23999,2459.23999,0,2459.23999,"1992-11-11"
2461.879883,2461.879883,2461.879883,2461.879883,0,2461.879883,"1992-11-12"
2459.870117,2459.870117,2459.870117,2459.870117,0,2459.870117,"1992-11-13"
2450.780029,2450.780029,2450.780029,2450.780029,0,2450.780029,"1992-11-16"
2443.47998,2443.47998,2443.47998,2443.47998,0,2443.47998,"1992-11-17"
2462.300049,2462.300049,2462.300049,2462.300049,0,2462.300049,"1992-11-18"
2466.320068,2466.320068,2466.320068,2466.320068,0,2466.320068,"1992-11-19"
2482.5,2482.5,2482.5,2482.5,0,2482.5,"1992-11-20"
2475.419922,2475.419922,2475.419922,2475.419922,0,2475.419922,"1992-11-23"
2487.679932,2487.679932,2487.679932,2487.679932,0,2487.679932,"1992-11-24"
2496.780029,2496.780029,2496.780029,2496.780029,0,2496.780029,"1992-11-25"
2503.01001,2503.01001,2503.01001,2503.01001,0,2503.01001,"1992-11-27"
2510.72998,2510.72998,2510.72998,2510.72998,0,2510.72998,"1992-11-30"
2508.090088,2508.090088,2508.090088,2508.090088,0,2508.090088,"1992-12-01"
2503.219971,2503.219971,2503.219971,2503.219971,0,2503.219971,"1992-12-02"
2503.439941,2503.439941,2503.439941,2503.439941,0,2503.439941,"1992-12-03"
2514.120117,2514.120117,2514.120117,2514.120117,0,2514.120117,"1992-12-04"
2530.929932,2530.929932,2530.929932,2530.929932,0,2530.929932,"1992-12-07"
2540.22998,2540.22998,2540.22998,2540.22998,0,2540.22998,"1992-12-08"
2531.77002,2531.77002,2531.77002,2531.77002,0,2531.77002,"1992-12-09"
2526.800049,2526.800049,2526.800049,2526.800049,0,2526.800049,"1992-12-10"
2523.209961,2523.209961,2523.209961,2523.209961,0,2523.209961,"1992-12-11"
2518.23999,2518.23999,2518.23999,2518.23999,0,2518.23999,"1992-12-14"
2516.76001,2516.76001,2516.76001,2516.76001,0,2516.76001,"1992-12-15"
2508.719971,2508.719971,2508.719971,2508.719971,0,2508.719971,"1992-12-16"
2528.389893,2528.389893,2528.389893,2528.389893,0,2528.389893,"1992-12-17"
2559.689941,2559.689941,2559.689941,2559.689941,0,2559.689941,"1992-12-18"
2555.879883,2555.879883,2555.879883,2555.879883,0,2555.879883,"1992-12-21"
2555.459961,2555.459961,2555.459961,2555.459961,0,2555.459961,"1992-12-22"
2548.27002,2548.27002,2548.27002,2548.27002,0,2548.27002,"1992-12-23"
2550.699951,2550.699951,2550.699951,2550.699951,0,2550.699951,"1992-12-24"
2548.370117,2548.370117,2548.370117,2548.370117,0,2548.370117,"1992-12-28"
2544.669922,2544.669922,2544.669922,2544.669922,0,2544.669922,"1992-12-29"
2549.959961,2549.959961,2549.959961,2549.959961,0,2549.959961,"1992-12-30"
2539.919922,2539.919922,2539.919922,2539.919922,0,2539.919922,"1992-12-31"
2536.429932,2536.429932,2536.429932,2536.429932,0,2536.429932,"1993-01-04"
2529.77002,2529.77002,2529.77002,2529.77002,0,2529.77002,"1993-01-05"
2528.709961,2528.709961,2528.709961,2528.709961,0,2528.709961,"1993-01-06"
2508.719971,2508.719971,2508.719971,2508.719971,0,2508.719971,"1993-01-07"
2497.620117,2497.620117,2497.620117,2497.620117,0,2497.620117,"1993-01-08"
2506.929932,2506.929932,2506.929932,2506.929932,0,2506.929932,"1993-01-11"
2508.090088,2508.090088,2508.090088,2508.090088,0,2508.090088,"1993-01-12"
2517.820068,2517.820068,2517.820068,2517.820068,0,2517.820068,"1993-01-13"
2533.469971,2533.469971,2533.469971,2533.469971,0,2533.469971,"1993-01-14"
2542.669922,2542.669922,2542.669922,2542.669922,0,2542.669922,"1993-01-15"
2541.179932,2541.179932,2541.179932,2541.179932,0,2541.179932,"1993-01-18"
2534.100098,2534.100098,2534.100098,2534.100098,0,2534.100098,"1993-01-19"
2525.959961,2525.959961,2525.959961,2525.959961,0,2525.959961,"1993-01-20"
2535.790039,2535.790039,2535.790039,2535.790039,0,2535.790039,"1993-01-21"
2542.030029,2542.030029,2542.030029,2542.030029,0,2542.030029,"1993-01-22"
2563.810059,2563.810059,2563.810059,2563.810059,0,2563.810059,"1993-01-25"
2564.449951,2564.449951,2564.449951,2564.449951,0,2564.449951,"1993-01-26"
2553.030029,2553.030029,2553.030029,2553.030029,0,2553.030029,"1993-01-27"
2555.669922,2555.669922,2555.669922,2555.669922,0,2555.669922,"1993-01-28"
2558,2558,2558,2558,0,2558,"1993-01-29"
2577.97998,2577.97998,2577.97998,2577.97998,0,2577.97998,"1993-02-01"
2579.780029,2579.780029,2579.780029,2579.780029,0,2579.780029,"1993-02-02"
2605.899902,2605.899902,2605.899902,2605.899902,0,2605.899902,"1993-02-03"
2622.070068,2622.070068,2622.070068,2622.070068,0,2622.070068,"1993-02-04"
2618.060059,2618.060059,2618.060059,2618.060059,0,2618.060059,"1993-02-05"
2612.449951,2612.449951,2612.449951,2612.449951,0,2612.449951,"1993-02-08"
2596.27002,2596.27002,2596.27002,2596.27002,0,2596.27002,"1993-02-09"
2600.399902,2600.399902,2600.399902,2600.399902,0,2600.399902,"1993-02-10"
2608.75,2608.75,2608.75,2608.75,0,2608.75,"1993-02-11"
2593.73999,2593.73999,2593.73999,2593.73999,0,2593.73999,"1993-02-12"
2532.300049,2532.300049,2532.300049,2532.300049,0,2532.300049,"1993-02-16"
2524.370117,2524.370117,2524.370117,2524.370117,0,2524.370117,"1993-02-17"
2517.389893,2517.389893,2517.389893,2517.389893,0,2517.389893,"1993-02-18"
2529.97998,2529.97998,2529.97998,2529.97998,0,2529.97998,"1993-02-19"
2532.620117,2532.620117,2532.620117,2532.620117,0,2532.620117,"1993-02-22"
2531.030029,2531.030029,2531.030029,2531.030029,0,2531.030029,"1993-02-23"
2564.129883,2564.129883,2564.129883,2564.129883,0,2564.129883,"1993-02-24"
2573.429932,2573.429932,2573.429932,2573.429932,0,2573.429932,"1993-02-25"
2580.840088,2580.840088,2580.840088,2580.840088,0,2580.840088,"1993-02-26"
2577.449951,2577.449951,2577.449951,2577.449951,0,2577.449951,"1993-03-01"
2606.850098,2606.850098,2606.850098,2606.850098,0,2606.850098,"1993-03-02"
2616.050049,2616.050049,2616.050049,2616.050049,0,2616.050049,"1993-03-03"
2606.73999,2606.73999,2606.73999,2606.73999,0,2606.73999,"1993-03-04"
2601.030029,2601.030029,2601.030029,2601.030029,0,2601.030029,"1993-03-05"
2645.02002,2645.02002,2645.02002,2645.02002,0,2645.02002,"1993-03-08"
2645.649902,2645.649902,2645.649902,2645.649902,0,2645.649902,"1993-03-09"
2657.810059,2657.810059,2657.810059,2657.810059,0,2657.810059,"1993-03-10"
2645.550049,2645.550049,2645.550049,2645.550049,0,2645.550049,"1993-03-11"
2623.97998,2623.97998,2623.97998,2623.97998,0,2623.97998,"1993-03-12"
2632.540039,2632.540039,2632.540039,2632.540039,0,2632.540039,"1993-03-15"
2630.850098,2630.850098,2630.850098,2630.850098,0,2630.850098,"1993-03-16"
2615.199951,2615.199951,2615.199951,2615.199951,0,2615.199951,"1993-03-17"
2634.129883,2634.129883,2634.129883,2634.129883,0,2634.129883,"1993-03-18"
2624.189941,2624.189941,2624.189941,2624.189941,0,2624.189941,"1993-03-19"
2615.310059,2615.310059,2615.310059,2615.310059,0,2615.310059,"1993-03-22"
2614.459961,2614.459961,2614.459961,2614.459961,0,2614.459961,"1993-03-23"
2610.76001,2610.76001,2610.76001,2610.76001,0,2610.76001,"1993-03-24"
2625.77002,2625.77002,2625.77002,2625.77002,0,2625.77002,"1993-03-25"
2612.449951,2612.449951,2612.449951,2612.449951,0,2612.449951,"1993-03-26"
2627.360107,2627.360107,2627.360107,2627.360107,0,2627.360107,"1993-03-29"
2634.76001,2634.76001,2634.76001,2634.76001,0,2634.76001,"1993-03-30"
2637.300049,2637.300049,2637.300049,2637.300049,0,2637.300049,"1993-03-31"
2630.110107,2630.110107,2630.110107,2630.110107,0,2630.110107,"1993-04-01"
