"STOXX50E.Open","STOXX50E.High","STOXX50E.Low","STOXX50E.Close","STOXX50E.Volume","STOXX50E.Adjusted","Date"
3922.48999,3922.48999,3922.48999,3922.48999,0,3922.48999,"1999-07-14"
3960.669922,3960.669922,3960.669922,3960.669922,0,3960.669922,"1999-07-15"
3952.199951,3952.199951,3952.199951,3952.199951,0,3952.199951,"1999-07-16"
3946.399902,3946.399902,3946.399902,3946.399902,0,3946.399902,"1999-07-19"
3856.649902,3856.649902,3856.649902,3856.649902,0,3856.649902,"1999-07-20"
3798.689941,3798.689941,3798.689941,3798.689941,0,3798.689941,"1999-07-21"
3762.340088,3762.340088,3762.340088,3762.340088,0,3762.340088,"1999-07-22"
3723.550049,3723.550049,3723.550049,3723.550049,0,3723.550049,"1999-07-23"
3676.909912,3676.909912,3676.909912,3676.909912,0,3676.909912,"1999-07-26"
3687.580078,3687.580078,3687.580078,3687.580078,0,3687.580078,"1999-07-27"
3684.639893,3684.639893,3684.639893,3684.639893,0,3684.639893,"1999-07-28"
3580.189941,3580.189941,3580.189941,3580.189941,0,3580.189941,"1999-07-29"
3638.620117,3638.620117,3638.620117,3638.620117,0,3638.620117,"1999-07-30"
3633.439941,3633.439941,3633.439941,3633.439941,0,3633.439941,"1999-08-02"
3614.050049,3614.050049,3614.050049,3614.050049,0,3614.050049,"1999-08-03"
3590.689941,3590.689941,3590.689941,3590.689941,0,3590.689941,"1999-08-04"
3512.709961,3512.709961,3512.709961,3512.709961,0,3512.709961,"1999-08-05"
3525.469971,3525.469971,3525.469971,3525.469971,0,3525.469971,"1999-08-06"
3585.580078,3585.580078,3585.580078,3585.580078,0,3585.580078,"1999-08-09"
3535.100098,3535.100098,3535.100098,3535.100098,0,3535.100098,"1999-08-10"
3551.389893,3551.389893,3551.389893,3551.389893,0,3551.389893,"1999-08-11"
3640.439941,3640.439941,3640.439941,3640.439941,0,3640.439941,"1999-08-12"
3710.570068,3710.570068,3710.570068,3710.570068,0,3710.570068,"1999-08-13"
3724.679932,3724.679932,3724.679932,3724.679932,0,3724.679932,"1999-08-16"
3747.889893,3747.889893,3747.889893,3747.889893,0,3747.889893,"1999-08-17"
3738.830078,3738.830078,3738.830078,3738.830078,0,3738.830078,"1999-08-18"
3679.47998,3679.47998,3679.47998,3679.47998,0,3679.47998,"1999-08-19"
3715.389893,3715.389893,3715.389893,3715.389893,0,3715.389893,"1999-08-20"
3752.590088,3752.590088,3752.590088,3752.590088,0,3752.590088,"1999-08-23"
3781.300049,3781.300049,3781.300049,3781.300049,0,3781.300049,"1999-08-24"
3856.719971,3856.719971,3856.719971,3856.719971,0,3856.719971,"1999-08-25"
3852.530029,3852.530029,3852.530029,3852.530029,0,3852.530029,"1999-08-26"
3853.47998,3853.47998,3853.47998,3853.47998,0,3853.47998,"1999-08-27"
3837.699951,3837.699951,3837.699951,3837.699951,0,3837.699951,"1999-08-30"
3769.139893,3769.139893,3769.139893,3769.139893,0,3769.139893,"1999-08-31"
3795.620117,3795.620117,3795.620117,3795.620117,0,3795.620117,"1999-09-01"
3718.370117,3718.370117,3718.370117,3718.370117,0,3718.370117,"1999-09-02"
3809.110107,3809.110107,3809.110107,3809.110107,0,3809.110107,"1999-09-03"
3842.590088,3842.590088,3842.590088,3842.590088,0,3842.590088,"1999-09-06"
3834.340088,3834.340088,3834.340088,3834.340088,0,3834.340088,"1999-09-07"
3827.070068,3827.070068,3827.070068,3827.070068,0,3827.070068,"1999-09-08"
3858.149902,3858.149902,3858.149902,3858.149902,0,3858.149902,"1999-09-09"
3887.090088,3887.090088,3887.090088,3887.090088,0,3887.090088,"1999-09-10"
3858.01001,3858.01001,3858.01001,3858.01001,0,3858.01001,"1999-09-13"
3825.860107,3825.860107,3825.860107,3825.860107,0,3825.860107,"1999-09-14"
3816.530029,3816.530029,3816.530029,3816.530029,0,3816.530029,"1999-09-15"
3775.23999,3775.23999,3775.23999,3775.23999,0,3775.23999,"1999-09-16"
3748.75,3748.75,3748.75,3748.75,0,3748.75,"1999-09-17"
3782.02002,3782.02002,3782.02002,3782.02002,0,3782.02002,"1999-09-20"
3731.959961,3731.959961,3731.959961,3731.959961,0,3731.959961,"1999-09-21"
3713.409912,3713.409912,3713.409912,3713.409912,0,3713.409912,"1999-09-22"
3750.48999,3750.48999,3750.48999,3750.48999,0,3750.48999,"1999-09-23"
3688.790039,3688.790039,3688.790039,3688.790039,0,3688.790039,"1999-09-24"
3727.929932,3727.929932,3727.929932,3727.929932,0,3727.929932,"1999-09-27"
3673.399902,3673.399902,3673.399902,3673.399902,0,3673.399902,"1999-09-28"
3666.98999,3666.98999,3666.98999,3666.98999,0,3666.98999,"1999-09-29"
3669.709961,3669.709961,3669.709961,3669.709961,0,3669.709961,"1999-09-30"
3642.340088,3642.340088,3642.340088,3642.340088,0,3642.340088,"1999-10-01"
3695.090088,3695.090088,3695.090088,3695.090088,0,3695.090088,"1999-10-04"
3731.22998,3731.22998,3731.22998,3731.22998,0,3731.22998,"1999-10-05"
3752.790039,3752.790039,3752.790039,3752.790039,0,3752.790039,"1999-10-06"
3785.23999,3785.23999,3785.23999,3785.23999,0,3785.23999,"1999-10-07"
3784.320068,3784.320068,3784.320068,3784.320068,0,3784.320068,"1999-10-08"
3789.889893,3789.889893,3789.889893,3789.889893,0,3789.889893,"1999-10-11"
3756.439941,3756.439941,3756.439941,3756.439941,0,3756.439941,"1999-10-12"
3724.399902,3724.399902,3724.399902,3724.399902,0,3724.399902,"1999-10-13"
3695.77002,3695.77002,3695.77002,3695.77002,0,3695.77002,"1999-10-14"
3638.820068,3638.820068,3638.820068,3638.820068,0,3638.820068,"1999-10-15"
3607.719971,3607.719971,3607.719971,3607.719971,0,3607.719971,"1999-10-18"
3691.340088,3691.340088,3691.340088,3691.340088,0,3691.340088,"1999-10-19"
3699.149902,3699.149902,3699.149902,3699.149902,0,3699.149902,"1999-10-20"
3691.659912,3691.659912,3691.659912,3691.659912,0,3691.659912,"1999-10-21"
3778.610107,3778.610107,3778.610107,3778.610107,0,3778.610107,"1999-10-22"
3757.699951,3757.699951,3757.699951,3757.699951,0,3757.699951,"1999-10-25"
3796.719971,3796.719971,3796.719971,3796.719971,0,3796.719971,"1999-10-26"
3786.070068,3786.070068,3786.070068,3786.070068,0,3786.070068,"1999-10-27"
3866.75,3866.75,3866.75,3866.75,0,3866.75,"1999-10-28"
3922.909912,3922.909912,3922.909912,3922.909912,0,3922.909912,"1999-10-29"
3913.889893,3913.889893,3913.889893,3913.889893,0,3913.889893,"1999-11-01"
3923.139893,3923.139893,3923.139893,3923.139893,0,3923.139893,"1999-11-02"
3955.949951,3955.949951,3955.949951,3955.949951,0,3955.949951,"1999-11-03"
3994.540039,3994.540039,3994.540039,3994.540039,0,3994.540039,"1999-11-04"
4014.080078,4014.080078,4014.080078,4014.080078,0,4014.080078,"1999-11-05"
4024.550049,4024.550049,4024.550049,4024.550049,0,4024.550049,"1999-11-08"
4039.469971,4039.469971,4039.469971,4039.469971,0,4039.469971,"1999-11-09"
4076.959961,4076.959961,4076.959961,4076.959961,0,4076.959961,"1999-11-10"
4140.580078,4140.580078,4140.580078,4140.580078,0,4140.580078,"1999-11-11"
4133.930176,4133.930176,4133.930176,4133.930176,0,4133.930176,"1999-11-12"
4199.859863,4199.859863,4199.859863,4199.859863,0,4199.859863,"1999-11-15"
4220.850098,4220.850098,4220.850098,4220.850098,0,4220.850098,"1999-11-16"
4221.359863,4221.359863,4221.359863,4221.359863,0,4221.359863,"1999-11-17"
4288.140137,4288.140137,4288.140137,4288.140137,0,4288.140137,"1999-11-18"
4292.399902,4292.399902,4292.399902,4292.399902,0,4292.399902,"1999-11-19"
4212.799805,4212.799805,4212.799805,4212.799805,0,4212.799805,"1999-11-22"
4225.899902,4225.899902,4225.899902,4225.899902,0,4225.899902,"1999-11-23"
4238.339844,4238.339844,4238.339844,4238.339844,0,4238.339844,"1999-11-24"
4343.220215,4343.220215,4343.220215,4343.220215,0,4343.220215,"1999-11-25"
4380.77002,4380.77002,4380.77002,4380.77002,0,4380.77002,"1999-11-26"
4364.319824,4364.319824,4364.319824,4364.319824,0,4364.319824,"1999-11-29"
4314.379883,4314.379883,4314.379883,4314.379883,0,4314.379883,"1999-11-30"
4340.700195,4340.700195,4340.700195,4340.700195,0,4340.700195,"1999-12-01"
4336.419922,4336.419922,4336.419922,4336.419922,0,4336.419922,"1999-12-02"
4449.470215,4449.470215,4449.470215,4449.470215,0,4449.470215,"1999-12-03"
4458.759766,4458.759766,4458.759766,4458.759766,0,4458.759766,"1999-12-06"
4509.370117,4509.370117,4509.370117,4509.370117,0,4509.370117,"1999-12-07"
4491.350098,4491.350098,4491.350098,4491.350098,0,4491.350098,"1999-12-08"
4498.75,4498.75,4498.75,4498.75,0,4498.75,"1999-12-09"
4458.040039,4458.040039,4458.040039,4458.040039,0,4458.040039,"1999-12-10"
4474.200195,4474.200195,4474.200195,4474.200195,0,4474.200195,"1999-12-13"
