"NZ50.Open","NZ50.High","NZ50.Low","NZ50.Close","NZ50.Volume","NZ50.Adjusted","Date"
4107.140137,4138.100098,4103.600098,4137.950195,23508000,4137.950195,"2007-04-01"
4137.950195,4178.390137,4136.689941,4175.290039,28740200,4175.290039,"2007-04-02"
4175.290039,4194.069824,4175.290039,4187.97998,37269000,4187.97998,"2007-04-03"
4187.97998,4187.97998,4164.819824,4184.700195,18784400,4184.700195,"2007-04-04"
4184.700195,4193.240234,4173.629883,4180.470215,21041200,4180.470215,"2007-04-09"
4180.470215,4188.279785,4147.25,4147.359863,33087400,4147.359863,"2007-04-10"
4147.359863,4171.740234,4141.589844,4168.100098,32167600,4168.100098,"2007-04-11"
4168.100098,4174.140137,4151.97998,4164.299805,34861600,4164.299805,"2007-04-12"
4164.299805,4174.240234,4135.850098,4170.709961,34053400,4170.709961,"2007-04-15"
4170.709961,4178.75,4164.180176,4177.009766,24452600,4177.009766,"2007-04-16"
4177.009766,4193.569824,4160.310059,4193.569824,22565000,4193.569824,"2007-04-17"
4193.569824,4195.02002,4171.910156,4180.640137,23009400,4180.640137,"2007-04-18"
4180.640137,4187.009766,4169.890137,4182.899902,30084600,4182.899902,"2007-04-19"
4182.899902,4208.339844,4182.899902,4201.640137,20068000,4201.640137,"2007-04-22"
4201.640137,4201.640137,4162.910156,4163.109863,18719000,4163.109863,"2007-04-23"
4163.109863,4187.75,4163.109863,4174.899902,22280600,4174.899902,"2007-04-25"
4174.899902,4188.370117,4168.25,4181.450195,19083000,4181.450195,"2007-04-26"
4181.450195,4212.930176,4177.669922,4194.640137,19127400,4194.640137,"2007-04-29"
4194.640137,4199.799805,4182.459961,4191.660156,23973800,4191.660156,"2007-04-30"
4191.660156,4191.660156,4162.779785,4186.990234,28871600,4186.990234,"2007-05-01"
4186.990234,4216.47998,4181.430176,4202.669922,39043000,4202.669922,"2007-05-02"
4202.669922,4208.77002,4193.279785,4206.310059,26166800,4206.310059,"2007-05-03"
4206.310059,4223.279785,4200.939941,4202.580078,19140400,4202.580078,"2007-05-06"
4202.580078,4235.27002,4202.580078,4223.22998,23664000,4223.22998,"2007-05-07"
4223.22998,4236.330078,4219.069824,4232.330078,24770600,4232.330078,"2007-05-08"
4232.330078,4261.609863,4232.330078,4251.399902,25516200,4251.399902,"2007-05-09"
4251.399902,4251.399902,4225.859863,4226.390137,26002800,4226.390137,"2007-05-10"
4226.390137,4251.080078,4222.950195,4238.939941,22624800,4238.939941,"2007-05-13"
4238.939941,4238.939941,4210.810059,4214.779785,25991600,4214.779785,"2007-05-14"
4214.779785,4235.609863,4214.779785,4227.459961,35204400,4227.459961,"2007-05-15"
4227.459961,4275.569824,4227.459961,4275.569824,27125600,4275.569824,"2007-05-16"
4275.569824,4287.819824,4267.669922,4280.430176,67574200,4280.430176,"2007-05-17"
4280.430176,4296.950195,4276.72998,4289.709961,55008000,4289.709961,"2007-05-20"
4289.709961,4319.540039,4289.589844,4289.589844,37501600,4289.589844,"2007-05-21"
4289.589844,4318.779785,4287.319824,4312.580078,38643400,4312.580078,"2007-05-22"
4312.580078,4342.700195,4312.580078,4333.240234,34425800,4333.240234,"2007-05-23"
4333.240234,4333.240234,4299.330078,4305.25,38420400,4305.25,"2007-05-24"
4305.25,4311.990234,4295.799805,4304.410156,19188200,4304.410156,"2007-05-27"
4304.410156,4313.959961,4297.779785,4308.990234,22710600,4308.990234,"2007-05-28"
4308.990234,4318.669922,4276.700195,4279.620117,37220000,4279.620117,"2007-05-29"
4279.620117,4312.160156,4277.939941,4302.350098,54177000,4302.350098,"2007-05-30"
4302.350098,4303.060059,4286.379883,4296.430176,46557200,4296.430176,"2007-05-31"
4296.430176,4312.109863,4282.310059,4312.109863,34702800,4312.109863,"2007-06-04"
4312.109863,4312.109863,4289.060059,4294.209961,26675000,4294.209961,"2007-06-05"
4294.209961,4294.209961,4234.629883,4234.629883,31115800,4234.629883,"2007-06-06"
4234.629883,4234.629883,4173.609863,4183.450195,23454400,4183.450195,"2007-06-07"
4183.450195,4207.689941,4168.580078,4205.52002,13156800,4205.52002,"2007-06-10"
4205.52002,4229.759766,4202.290039,4227.560059,22191600,4227.560059,"2007-06-11"
4227.560059,4227.560059,4187.919922,4194.569824,24206200,4194.569824,"2007-06-12"
4194.569824,4216.259766,4193.669922,4193.669922,14953800,4193.669922,"2007-06-13"
4193.669922,4216.779785,4193.669922,4212.459961,26780800,4212.459961,"2007-06-14"
4212.459961,4307.290039,4212.459961,4303.180176,27389600,4303.180176,"2007-06-17"
4303.180176,4318.689941,4295.839844,4310.120117,28833200,4310.120117,"2007-06-18"
4310.120117,4324.140137,4300.319824,4323.169922,35389000,4323.169922,"2007-06-19"
4323.169922,4323.169922,4295.220215,4300.569824,48243200,4300.569824,"2007-06-20"
4300.569824,4300.569824,4285.140137,4285.140137,29233600,4285.140137,"2007-06-21"
4285.140137,4289.160156,4265.089844,4270.910156,27246600,4270.910156,"2007-06-24"
4270.910156,4273.850098,4251.120117,4252.029785,27111400,4252.029785,"2007-06-25"
4252.029785,4252.029785,4198.609863,4203.27002,63630800,4203.27002,"2007-06-26"
4203.27002,4221.830078,4183.319824,4189.660156,37602400,4189.660156,"2007-06-27"
4189.660156,4236.02002,4189.660156,4234.290039,45894000,4234.290039,"2007-06-28"
4234.290039,4234.290039,4221.600098,4228.009766,24215800,4228.009766,"2007-07-01"
4228.009766,4237.009766,4214.399902,4233.740234,38628200,4233.740234,"2007-07-02"
4233.740234,4254.339844,4231.859863,4240.259766,39108800,4240.259766,"2007-07-03"
4240.259766,4245.930176,4233.439941,4236.709961,21857600,4236.709961,"2007-07-04"
4236.290039,4243.689941,4223.529785,4223.529785,29447000,4223.529785,"2007-07-05"
4223.529785,4241.759766,4223.529785,4238.649902,17172200,4238.649902,"2007-07-08"
4238.649902,4252.069824,4235.049805,4236.850098,37841400,4236.850098,"2007-07-09"
4236.850098,4236.850098,4212.47998,4229.689941,26309800,4229.689941,"2007-07-10"
4229.689941,4242.02002,4229.060059,4238.540039,24426600,4238.540039,"2007-07-11"
4251.27002,4269.629883,4243.660156,4243.660156,37641000,4243.660156,"2007-07-12"
4243.660156,4247.830078,4238.359863,4240.359863,31188000,4240.359863,"2007-07-15"
4240.359863,4265.509766,4237.22998,4258.839844,30834000,4258.839844,"2007-07-16"
4258.839844,4261.759766,4243.200195,4255.640137,25834000,4255.640137,"2007-07-17"
4255.640137,4298.819824,4245.709961,4294.259766,34343000,4294.259766,"2007-07-18"
4294.259766,4320.27002,4289.540039,4320.27002,31874600,4320.27002,"2007-07-19"
4320.27002,4327.830078,4299.220215,4306.540039,30786000,4306.540039,"2007-07-22"
4306.540039,4327.25,4306.540039,4321.290039,42219000,4321.290039,"2007-07-23"
4321.290039,4327.859863,4297.919922,4324.970215,38821800,4324.970215,"2007-07-24"
4324.970215,4339.919922,4324.959961,4325.779785,36679200,4325.779785,"2007-07-25"
4325.779785,4325.779785,4229.810059,4246.009766,42058000,4246.009766,"2007-07-26"
4246.009766,4246.009766,4197.689941,4228.830078,28710400,4228.830078,"2007-07-29"
4228.830078,4234.959961,4213.299805,4213.299805,35791800,4213.299805,"2007-07-30"
4213.299805,4213.299805,4158.390137,4158.390137,34771800,4158.390137,"2007-07-31"
4158.390137,4173.970215,4138.189941,4138.200195,35232200,4138.200195,"2007-08-01"
4138.200195,4146.5,4116.839844,4122.410156,32745800,4122.410156,"2007-08-02"
4122.410156,4122.410156,4024.370117,4075.189941,32213000,4075.189941,"2007-08-05"
4075.189941,4143.899902,4075.189941,4136.240234,29275800,4136.240234,"2007-08-06"
4136.240234,4136.240234,4115.200195,4116.850098,28281800,4116.850098,"2007-08-07"
4116.850098,4162.189941,4116.850098,4160.430176,33367600,4160.430176,"2007-08-08"
4156.060059,4156.060059,4083.72998,4109.839844,36924400,4109.839844,"2007-08-09"
4109.839844,4109.839844,4063.330078,4070.159912,22053800,4070.159912,"2007-08-12"
4070.159912,4080.97998,4058.070068,4065.679932,46883800,4065.679932,"2007-08-13"
4065.679932,4065.679932,3995.659912,4004.459961,31770200,4004.459961,"2007-08-14"
4004.459961,4004.459961,3940.659912,3957.939941,34545600,3957.939941,"2007-08-15"
3957.939941,3964.909912,3894.340088,3894.340088,39877000,3894.340088,"2007-08-16"
3894.340088,4001.5,3894.340088,3982.379883,25842600,3982.379883,"2007-08-19"
3982.379883,4027.790039,3982.379883,4027.790039,31783800,4027.790039,"2007-08-20"
4027.790039,4043.429932,4027.320068,4033.27002,32404400,4033.27002,"2007-08-21"
4033.27002,4097.069824,4033.27002,4089.120117,27824400,4089.120117,"2007-08-22"
4091.719971,4101.069824,4052.209961,4052.449951,26824200,4052.449951,"2007-08-23"
4052.449951,4088.889893,4052.449951,4084.439941,15822800,4084.439941,"2007-08-26"
4084.439941,4102.879883,4084.159912,4101.069824,18485600,4101.069824,"2007-08-27"
4101.069824,4101.069824,4043.649902,4084.169922,33262200,4084.169922,"2007-08-28"
4084.169922,4120.600098,4084.169922,4107.600098,22166400,4107.600098,"2007-08-29"
4088.580078,4118.970215,4072.75,4118.970215,32385800,4118.970215,"2007-08-30"
4118.970215,4134.779785,4109.25,4125.759766,18834400,4125.759766,"2007-09-02"
4125.759766,4152.47998,4125.759766,4150.529785,20185200,4150.529785,"2007-09-03"
4150.529785,4179.470215,4150.529785,4155,24567800,4155,"2007-09-04"
4155,4155,4113.819824,4140.089844,24656200,4140.089844,"2007-09-05"
4140.089844,4154.77002,4136.899902,4151.97998,24420800,4151.97998,"2007-09-06"
4151.97998,4151.97998,4114.970215,4142.890137,10703400,4142.890137,"2007-09-09"
4142.890137,4161.709961,4142.009766,4160.160156,26221600,4160.160156,"2007-09-10"
4160.160156,4175.779785,4138.220215,4143.02002,15365000,4143.02002,"2007-09-11"
4143.02002,4148.720215,4130.450195,4142.430176,14661600,4142.430176,"2007-09-12"
4145.620117,4162.669922,4143.959961,4162.669922,17176600,4162.669922,"2007-09-13"
4162.669922,4177.450195,4158.629883,4168.720215,14334000,4168.720215,"2007-09-16"
4168.720215,4172.299805,4123.370117,4123.52002,21454800,4123.52002,"2007-09-17"
4123.52002,4192.490234,4123.52002,4177.649902,22791600,4177.649902,"2007-09-18"
4177.649902,4209.97998,4162.839844,4206.879883,25787600,4206.879883,"2007-09-19"
4206.879883,4260.339844,4202.120117,4231.160156,54885600,4231.160156,"2007-09-20"
4231.160156,4247.47998,4224.379883,4232.669922,26457400,4232.669922,"2007-09-23"
4232.669922,4241.669922,4212.040039,4241.669922,52265000,4241.669922,"2007-09-24"
4241.669922,4285.439941,4237.700195,4275.970215,38055400,4275.970215,"2007-09-25"
4275.970215,4294.040039,4273.390137,4275.810059,35324600,4275.810059,"2007-09-26"
4275.810059,4282.629883,4259.450195,4268.899902,48650200,4268.899902,"2007-09-27"
4268.899902,4285.319824,4268.899902,4281.189941,24936800,4281.189941,"2007-09-30"
4281.189941,4332.290039,4280.490234,4332.290039,40170000,4332.290039,"2007-10-01"
4332.290039,4332.660156,4317.060059,4327.870117,27270000,4327.870117,"2007-10-02"
4327.870117,4327.870117,4293.950195,4299.97998,19190600,4299.97998,"2007-10-03"
4299.97998,4299.97998,4277.669922,4284.049805,25847200,4284.049805,"2007-10-04"
4284.049805,4305.330078,4284.049805,4295.240234,21604200,4295.240234,"2007-10-07"
4295.240234,4295.240234,4264.180176,4280.240234,26950600,4280.240234,"2007-10-08"
4280.240234,4289.819824,4268.97998,4279.790039,22620800,4279.790039,"2007-10-09"
4279.790039,4302.089844,4268.939941,4296.609863,16887800,4296.609863,"2007-10-10"
4296.609863,4311.160156,4285.609863,4305.620117,19893400,4305.620117,"2007-10-11"
4305.620117,4333.959961,4305.620117,4325.089844,17610200,4325.089844,"2007-10-14"
4325.089844,4325.089844,4298.720215,4312.169922,15938800,4312.169922,"2007-10-15"
4312.169922,4322.609863,4308.529785,4321.839844,32080000,4321.839844,"2007-10-16"
4321.839844,4322.040039,4297.319824,4313.149902,28585600,4313.149902,"2007-10-17"
4313.149902,4329.180176,4307.580078,4316.310059,21043400,4316.310059,"2007-10-18"
4316.310059,4316.310059,4263.620117,4274.689941,37914200,4274.689941,"2007-10-22"
4274.689941,4295.299805,4274.689941,4291.049805,17507800,4291.049805,"2007-10-23"
4291.049805,4291.049805,4262.02002,4267.140137,24295000,4267.140137,"2007-10-24"
4267.140137,4267.140137,4220.540039,4226.709961,16712800,4226.709961,"2007-10-25"
4226.709961,4237.990234,4214.939941,4215.879883,23635000,4215.879883,"2007-10-28"
4215.879883,4220.740234,4202.660156,4219.77002,25018000,4219.77002,"2007-10-29"
4219.77002,4228.27002,4199.569824,4209.069824,43685000,4209.069824,"2007-10-30"
4209.069824,4218.879883,4200.990234,4207.879883,47680600,4207.879883,"2007-10-31"
4207.879883,4207.879883,4154.129883,4154.129883,27166400,4154.129883,"2007-11-01"
4154.129883,4174.149902,4141.200195,4141.200195,21692200,4141.200195,"2007-11-04"
4141.200195,4141.200195,4112.47998,4135.430176,17830000,4135.430176,"2007-11-05"
4135.430176,4205.959961,4135.430176,4205.580078,51827600,4205.580078,"2007-11-06"
4205.580078,4205.580078,4159.040039,4185.419922,55561600,4185.419922,"2007-11-07"
4185.419922,4185.419922,4130.02002,4134.77002,23781600,4134.77002,"2007-11-08"
4134.77002,4134.77002,4087.399902,4089.129883,16792400,4089.129883,"2007-11-11"
4089.129883,4108.02002,4083.060059,4107.149902,17781000,4107.149902,"2007-11-12"
4107.149902,4152.120117,4107.149902,4140.649902,27609800,4140.649902,"2007-11-13"
4140.529785,4140.529785,4113.049805,4113.049805,27311200,4113.049805,"2007-11-14"
4112.919922,4121.700195,4106.620117,4114.180176,37041800,4114.180176,"2007-11-15"
4114.180176,4125.930176,4106.140137,4114.669922,15349800,4114.669922,"2007-11-18"
4114.669922,4114.669922,4049.560059,4067.300049,34492600,4067.300049,"2007-11-19"
4067.300049,4084.080078,4065.47998,4071.01001,95005400,4071.01001,"2007-11-20"
4071.01001,4071.01001,4036.659912,4054.219971,27931200,4054.219971,"2007-11-21"
4054.219971,4071,4047.199951,4071,15580800,4071,"2007-11-22"
4071,4086.399902,4069.659912,4077.110107,20317000,4077.110107,"2007-11-25"
4077.110107,4104.060059,4050.540039,4104.060059,44665000,4104.060059,"2007-11-26"
4104.060059,4104.060059,4057.120117,4071.030029,42445400,4071.030029,"2007-11-27"
4071.030029,4089.5,4060.429932,4066.540039,38048000,4066.540039,"2007-11-28"
4066.540039,4066.540039,4050.580078,4062.889893,96997800,4062.889893,"2007-11-29"
4062.889893,4076.27002,4053.060059,4060.01001,63529200,4060.01001,"2007-12-02"
4060.01001,4060.01001,4028.75,4053.860107,29233200,4053.860107,"2007-12-03"
4053.860107,4053.860107,4017.370117,4034.550049,35081200,4034.550049,"2007-12-04"
4034.550049,4043.5,4014.01001,4043.5,18906400,4043.5,"2007-12-05"
4043.5,4092.929932,4036,4092.929932,20316600,4092.929932,"2007-12-06"
4092.929932,4092.929932,4057.48999,4057.48999,25320600,4057.48999,"2007-12-09"
4057.48999,4067.879883,4020.860107,4026.949951,22946000,4026.949951,"2007-12-10"
4026.949951,4026.949951,3977.189941,3999.550049,25207200,3999.550049,"2007-12-11"
3999.550049,4015.47998,3996.850098,4001.389893,24800000,4001.389893,"2007-12-12"
4001.389893,4014.719971,3991.26001,4008.659912,27774400,4008.659912,"2007-12-13"
4008.659912,4008.659912,3962.610107,3962.620117,31071400,3962.620117,"2007-12-16"
3962.620117,3962.620117,3902.620117,3926.120117,23559000,3926.120117,"2007-12-17"
3926.120117,3956.689941,3926.120117,3939.72998,23124800,3939.72998,"2007-12-18"
3939.72998,3958.790039,3939.72998,3947.560059,22414000,3947.560059,"2007-12-19"
3947.560059,3993.51001,3947.560059,3993.51001,32128800,3993.51001,"2007-12-20"
3993.51001,4058.709961,3993.51001,4058.709961,8526800,4058.709961,"2007-12-23"
4058.709961,4069.219971,4051.02002,4068.629883,9702000,4068.629883,"2007-12-26"
4068.629883,4068.629883,4031.25,4036,7280600,4036,"2007-12-27"
4036,4041.379883,4027.52002,4041.379883,14471400,4041.379883,"2007-12-30"
4041.379883,4050.169922,4031.560059,4033.929932,18106800,4033.929932,"2008-01-02"
4033.47998,4033.47998,4004.139893,4010.820068,13081200,4010.820068,"2008-01-03"
4010.820068,4010.820068,3950.350098,3953.580078,14626000,3953.580078,"2008-01-06"
3953.580078,3955.320068,3928.399902,3928.399902,23311800,3928.399902,"2008-01-07"
3928.399902,3928.399902,3883.76001,3912.169922,25542200,3912.169922,"2008-01-08"
3912.169922,3914.98999,3891.909912,3899.879883,20254600,3899.879883,"2008-01-09"
3899.879883,3913.070068,3869.97998,3872.179932,19247800,3872.179932,"2008-01-10"
3872.179932,3872.179932,3812.100098,3824.209961,26525800,3824.209961,"2008-01-13"
3824.209961,3843.159912,3810.5,3810.5,33323200,3810.5,"2008-01-14"
3810.5,3810.5,3724.199951,3752.389893,22983400,3752.389893,"2008-01-15"
3752.389893,3752.389893,3719.929932,3729.959961,28553000,3729.959961,"2008-01-16"
3729.959961,3729.959961,3644.52002,3664.350098,32838800,3664.350098,"2008-01-17"
3664.350098,3672.52002,3645.189941,3646.909912,19309800,3646.909912,"2008-01-20"
3646.909912,3646.909912,3502.820068,3607.129883,29836200,3607.129883,"2008-01-21"
3607.129883,3648.899902,3607.129883,3615.300049,50886800,3615.300049,"2008-01-22"
3615.300049,3679.409912,3615.300049,3658.610107,31034800,3658.610107,"2008-01-23"
3658.610107,3729.149902,3658.610107,3729.149902,28323800,3729.149902,"2008-01-24"
3729.149902,3729.899902,3704.550049,3710.320068,10851800,3710.320068,"2008-01-27"
3710.320068,3740.73999,3704.169922,3704.169922,20517600,3704.169922,"2008-01-28"
3704.169922,3727.830078,3697.01001,3697.01001,20900800,3697.01001,"2008-01-29"
3697.01001,3699.379883,3663.669922,3670.639893,31017600,3670.639893,"2008-01-30"
3670.639893,3716.370117,3670.639893,3708.129883,23796000,3708.129883,"2008-01-31"
3708.129883,3745.76001,3708.129883,3711.72998,25706800,3711.72998,"2008-02-03"
3711.72998,3711.72998,3683.689941,3690.01001,29459200,3690.01001,"2008-02-04"
3690.01001,3690.01001,3631.280029,3636.199951,26312600,3636.199951,"2008-02-06"
3636.199951,3636.199951,3605.719971,3612.409912,56148200,3612.409912,"2008-02-07"
3612.409912,3612.409912,3563.76001,3572.939941,37060600,3572.939941,"2008-02-10"
3572.939941,3580.379883,3556.090088,3574.840088,18953400,3574.840088,"2008-02-11"
3574.840088,3595.47998,3535.919922,3545.77002,27260200,3545.77002,"2008-02-12"
3545.77002,3560.590088,3540.860107,3550.409912,28585800,3550.409912,"2008-02-13"
3550.409912,3550.409912,3498.300049,3510.810059,22906800,3510.810059,"2008-02-14"
3510.810059,3601.780029,3510.810059,3601.780029,21232000,3601.780029,"2008-02-17"
3601.780029,3613.030029,3583.669922,3609.409912,271796500,3609.409912,"2008-02-18"
3609.409912,3609.629883,3592.699951,3595.909912,34401200,3595.909912,"2008-02-19"
NA,NA,NA,NA,NA,NA,"2008-02-20"
3586.629883,3593.780029,3563.889893,3569.620117,38002000,3569.620117,"2008-02-21"
3569.620117,3589.629883,3569.620117,3570.75,25222600,3570.75,"2008-02-24"
3570.75,3570.75,3537.530029,3543.25,26757000,3543.25,"2008-02-25"
3543.25,3562.51001,3543.25,3562.370117,28946600,3562.370117,"2008-02-26"
3562.370117,3600.280029,3562.370117,3579.570068,29566200,3579.570068,"2008-02-27"
3579.570068,3586.389893,3560.47998,3582.719971,26066400,3582.719971,"2008-02-28"
3582.719971,3584.75,3533.840088,3584.25,29957000,3584.25,"2008-03-02"
3584.25,3584.909912,3505,3584.469971,50498200,3584.469971,"2008-03-03"
3584.469971,3624.570068,3568.320068,3619.469971,44641200,3619.469971,"2008-03-04"
3619.469971,3619.469971,3595.699951,3603.830078,21408600,3603.830078,"2008-03-05"
3603.830078,3603.830078,3547.030029,3558.26001,22835200,3558.26001,"2008-03-06"
3558.26001,3558.26001,3529.580078,3547.75,17132000,3547.75,"2008-03-09"
3547.75,3549.98999,3511.399902,3520.459961,24111000,3520.459961,"2008-03-10"
3520.459961,3579.72998,3520.459961,3544.830078,43691200,3544.830078,"2008-03-11"
3544.830078,3574.800049,3538.389893,3573.909912,20162600,3573.909912,"2008-03-12"
3573.909912,3573.909912,3497.719971,3500.909912,30808000,3500.909912,"2008-03-13"
3500.909912,3500.909912,3426.399902,3429.439941,15546200,3429.439941,"2008-03-16"
3429.439941,3432.409912,3395.860107,3418.629883,18871400,3418.629883,"2008-03-17"
3418.629883,3485.199951,3418.629883,3467.26001,38822400,3467.26001,"2008-03-18"
3467.26001,3467.26001,3408.23999,3425.709961,48341200,3425.709961,"2008-03-19"
3425.709961,3450.550049,3425.709961,3430.280029,39200800,3430.280029,"2008-03-24"
3430.280029,3448.189941,3425.449951,3425.449951,27423000,3425.449951,"2008-03-25"
3425.449951,3425.449951,3399.76001,3404.540039,32768600,3404.540039,"2008-03-26"
3407.76001,3447.5,3400.120117,3447.5,32926800,3447.5,"2008-03-27"
3447.5,3471.129883,3442.030029,3470.429932,38145600,3470.429932,"2008-03-30"
3470.429932,3533.560059,3470.429932,3533.560059,38194400,3533.560059,"2008-03-31"
3533.560059,3596.580078,3533.560059,3592.790039,37462400,3592.790039,"2008-04-01"
3592.790039,3629.97998,3573.699951,3629.97998,31832400,3629.97998,"2008-04-02"
3628.199951,3642.699951,3620.800049,3631.22998,24895600,3631.22998,"2008-04-03"
3631.22998,3654.389893,3631.22998,3644.48999,23336600,3644.48999,"2008-04-06"
3644.48999,3644.48999,3597.540039,3605.679932,22827600,3605.679932,"2008-04-07"
3605.679932,3605.679932,3569.159912,3575.449951,40634800,3575.449951,"2008-04-08"
3575.449951,3575.449951,3540.01001,3540.01001,26734400,3540.01001,"2008-04-09"
3540.01001,3540.01001,3472.850098,3488.840088,45760200,3488.840088,"2008-04-10"
3488.840088,3488.840088,3464.25,3470.959961,24184000,3470.959961,"2008-04-13"
3470.959961,3502.879883,3464.550049,3502.879883,32282200,3502.879883,"2008-04-14"
NA,NA,NA,NA,NA,NA,"2008-04-15"
3516.669922,3573.830078,3516.669922,3568.939941,32201400,3568.939941,"2008-04-16"
3568.939941,3568.939941,3535.75,3557.469971,28482200,3557.469971,"2008-04-17"
3557.469971,3599.5,3557.469971,3592.540039,71869600,3592.540039,"2008-04-20"
3592.540039,3595.060059,3573.550049,3583.26001,19718000,3583.26001,"2008-04-21"
3583.26001,3612.629883,3570.580078,3608.469971,38217000,3608.469971,"2008-04-22"
3608.469971,3625.340088,3605.02002,3616.810059,23808600,3616.810059,"2008-04-23"
3616.810059,3645.530029,3615.860107,3642.629883,25633800,3642.629883,"2008-04-27"
3642.629883,3642.629883,3595.719971,3605.570068,22791000,3605.570068,"2008-04-28"
3605.570068,3630.070068,3572.929932,3624.800049,32380600,3624.800049,"2008-04-29"
3624.800049,3639.870117,3623.139893,3630.409912,28466800,3630.409912,"2008-04-30"
3630.409912,3664.97998,3630.409912,3661.330078,25710400,3661.330078,"2008-05-01"
3661.330078,3680.52002,3660.629883,3680.52002,25185800,3680.52002,"2008-05-04"
3680.52002,3680.52002,3651.090088,3651.090088,28255200,3651.090088,"2008-05-05"
3651.090088,3652.939941,3596.820068,3596.820068,31506000,3596.820068,"2008-05-06"
3596.820068,3625.590088,3564.830078,3625.590088,21987400,3625.590088,"2008-05-07"
3625.590088,3635.610107,3601.169922,3601.169922,22310600,3601.169922,"2008-05-08"
3601.169922,3638.199951,3591.600098,3637.830078,23054200,3637.830078,"2008-05-11"
3637.830078,3660.850098,3637.209961,3653.310059,21177600,3653.310059,"2008-05-12"
3653.310059,3653.310059,3628.560059,3628.560059,31218600,3628.560059,"2008-05-13"
3628.560059,3635.98999,3607.550049,3614.22998,42183400,3614.22998,"2008-05-14"
3614.22998,3657.199951,3614.22998,3657.199951,38333000,3657.199951,"2008-05-15"
3657.199951,3659.199951,3649.189941,3658.949951,19232600,3658.949951,"2008-05-18"
3658.949951,3658.949951,3631.820068,3647.189941,25704600,3647.189941,"2008-05-19"
3647.189941,3647.189941,3611.719971,3611.719971,35483800,3611.719971,"2008-05-20"
3611.719971,3611.719971,3570.459961,3591.340088,30982000,3591.340088,"2008-05-21"
3591.340088,3591.340088,3581.100098,3589.469971,37707000,3589.469971,"2008-05-22"
3589.469971,3600.879883,3570.129883,3573.75,27524800,3573.75,"2008-05-25"
3573.75,3573.75,3551.340088,3551.340088,27053000,3551.340088,"2008-05-26"
3551.340088,3558.51001,3542.780029,3547.01001,40723600,3547.01001,"2008-05-27"
3547.01001,3572.850098,3540.429932,3563.110107,29873000,3563.110107,"2008-05-28"
3563.110107,3624.22998,3563.110107,3624.22998,76334400,3624.22998,"2008-05-29"
3624.22998,3624.22998,3540.050049,3540.050049,80392400,3540.050049,"2008-06-02"
3540.050049,3569.590088,3540.050049,3557.689941,31714000,3557.689941,"2008-06-03"
3557.689941,3579.350098,3555.969971,3555.969971,31482200,3555.969971,"2008-06-04"
3555.969971,3580.629883,3541.73999,3548.080078,29220400,3548.080078,"2008-06-05"
3548.080078,3548.080078,3493.580078,3496.5,18219600,3496.5,"2008-06-08"
3496.5,3522,3496.5,3505.899902,27258400,3505.899902,"2008-06-09"
3505.899902,3513.419922,3483.889893,3487.429932,32667400,3487.429932,"2008-06-10"
3487.429932,3487.429932,3439.219971,3439.219971,39641000,3439.219971,"2008-06-11"
3439.219971,3449.320068,3405.97998,3416,34312400,3416,"2008-06-12"
3416,3436.550049,3406.300049,3406.300049,13623000,3406.300049,"2008-06-15"
3406.300049,3416.25,3377.469971,3404.570068,21212200,3404.570068,"2008-06-16"
3404.570068,3404.570068,3374.340088,3391.629883,23205000,3391.629883,"2008-06-17"
3391.629883,3391.629883,3336.459961,3340.100098,35475400,3340.100098,"2008-06-18"
3340.100098,3343.77002,3283.22998,3283.429932,59169400,3283.429932,"2008-06-19"
3283.429932,3287.560059,3268.189941,3287.560059,32886400,3287.560059,"2008-06-22"
3287.560059,3319.419922,3285.129883,3298.179932,34848200,3298.179932,"2008-06-23"
3298.179932,3302.649902,3278.540039,3281.290039,40446000,3281.290039,"2008-06-24"
3281.290039,3308.800049,3281.290039,3291.969971,31622800,3291.969971,"2008-06-25"
3291.969971,3291.969971,3201.620117,3226.909912,35955200,3226.909912,"2008-06-26"
3226.909912,3230.090088,3194.610107,3194.610107,33653000,3194.610107,"2008-06-29"
3194.72998,3209.97998,3167.280029,3175.27002,30802000,3175.27002,"2008-06-30"
3175.27002,3188.330078,3163.389893,3163.389893,29075000,3163.389893,"2008-07-01"
3163.389893,3163.389893,3091.310059,3094.419922,47713600,3094.419922,"2008-07-02"
3102.72998,3157.919922,3102.72998,3157.919922,24554600,3157.919922,"2008-07-03"
3157.919922,3159.48999,3118.610107,3121.449951,24205400,3121.449951,"2008-07-06"
3121.449951,3164.449951,3121.300049,3160.590088,32161600,3160.590088,"2008-07-07"
3160.590088,3200.389893,3160.590088,3177.459961,32085800,3177.459961,"2008-07-08"
3177.459961,3177.459961,3112.48999,3112.560059,26199600,3112.560059,"2008-07-09"
3112.560059,3131.860107,3080.139893,3121.540039,28774200,3121.540039,"2008-07-10"
3121.540039,3121.540039,3073.280029,3080.100098,29581200,3080.100098,"2008-07-13"
3080.100098,3091.429932,3040.449951,3040.449951,85599800,3040.449951,"2008-07-14"
3040.449951,3060.060059,3001.189941,3059.360107,37898400,3059.360107,"2008-07-15"
3059.360107,3104.909912,3059.360107,3091.379883,39900200,3091.379883,"2008-07-16"
3091.379883,3125.540039,3091.379883,3120.909912,29512400,3120.909912,"2008-07-17"
3120.909912,3152.169922,3120.909912,3148.320068,55608000,3148.320068,"2008-07-20"
