"GSPTSE.Open","GSPTSE.High","GSPTSE.Low","GSPTSE.Close","GSPTSE.Volume","GSPTSE.Adjusted","Date"
7638.100098,7706.899902,7638.100098,7693.100098,78640500,7693.100098,"1999-11-19"
7715.700195,7715.700195,7645.299805,7645.299805,71912100,7645.299805,"1999-11-22"
7670.600098,7709.799805,7644.799805,7709.600098,93752200,7709.600098,"1999-11-23"
7702.299805,7765,7664.100098,7764.5,91821600,7764.5,"1999-11-24"
7764.5,7855.299805,7764.5,7853.399902,876600,7853.399902,"1999-11-25"
7863.600098,7903.5,7863.600098,7889.899902,55535900,7889.899902,"1999-11-26"
7846.200195,7853.200195,7759.299805,7772.100098,59825100,7772.100098,"1999-11-29"
7691.399902,7691.399902,7520.600098,7523.200195,85434800,7523.200195,"1999-11-30"
7691.399902,7691.399902,7519.5,7592.5,88334500,7592.5,"1999-12-01"
7642.600098,7665.600098,7587.200195,7665.600098,82976600,7665.600098,"1999-12-02"
7746.399902,7814.700195,7746.399902,7794.700195,79068000,7794.700195,"1999-12-03"
7785.399902,7870.399902,7785.399902,7857.5,86028900,7857.5,"1999-12-06"
7899.5,7915.5,7857.899902,7889.100098,218300,7889.100098,"1999-12-07"
7851.799805,7868.600098,7794.899902,7820.100098,2222700,7820.100098,"1999-12-08"
7857,7857,7767.700195,7821.100098,83179700,7821.100098,"1999-12-09"
7840,7954.600098,7814.5,7954.600098,83837400,7954.600098,"1999-12-10"
7945.200195,8014.299805,7945.200195,7989.899902,71780900,7989.899902,"1999-12-13"
8002,8054.299805,7930.299805,7930.299805,5968200,7930.299805,"1999-12-14"
7894.799805,7985.299805,7857.100098,7985.299805,75603500,7985.299805,"1999-12-15"
8036.399902,8074.5,8012.899902,8047.200195,71378100,8047.200195,"1999-12-16"
8103.299805,8107.399902,8069.5,8098.200195,25449700,8098.200195,"1999-12-17"
8167.5,8177.899902,8115.899902,8131.399902,58166800,8131.399902,"1999-12-20"
8147.799805,8258.400391,8147.799805,8250,65192200,8250,"1999-12-21"
8306.299805,8306.299805,8218.700195,8262.200195,71268500,8262.200195,"1999-12-22"
8343,8382.799805,8333.599609,8367.200195,59245300,8367.200195,"1999-12-23"
8367.200195,8452.900391,8367.200195,8452.900391,583300,8452.900391,"1999-12-24"
8452.900391,8452.900391,8452.900391,8452.900391,0,8452.900391,"1999-12-27"
8452.900391,8452.900391,8452.900391,8452.900391,0,8452.900391,"1999-12-28"
8460.200195,8472.599609,8420.799805,8472.599609,32060800,8472.599609,"1999-12-29"
8498.799805,8498.799805,8390.200195,8406.099609,25914600,8406.099609,"1999-12-30"
8399.099609,8413.799805,8379.200195,8413.799805,21459900,8413.799805,"1999-12-31"
8413.799805,8413.799805,8413.799805,8413.799805,0,8413.799805,"2000-01-03"
8271.700195,8305.900391,8157.600098,8202.599609,59509800,8202.599609,"2000-01-04"
8100.200195,8147.200195,8018.600098,8119.399902,94545700,8119.399902,"2000-01-05"
8137,8186.399902,8075.700195,8114.200195,79690100,8114.200195,"2000-01-06"
8193.400391,8430,8193.400391,8429.400391,87693100,8429.400391,"2000-01-07"
8544.299805,8610.799805,8509.099609,8602.5,83317000,8602.5,"2000-01-10"
8581.599609,8634.700195,8442.599609,8442.599609,87836900,8442.599609,"2000-01-11"
8444.299805,8444.299805,8327.5,8360,85409000,8360,"2000-01-12"
8423.700195,8450.700195,8383.299805,8417.900391,91300500,8417.900391,"2000-01-13"
8531.200195,8531.200195,8357.5,8357.5,1674400,8357.5,"2000-01-14"
8357.5,8494.5,8357.5,8479.299805,1141700,8479.299805,"2000-01-17"
8432.200195,8595.099609,8432.200195,8589.700195,89196200,8589.700195,"2000-01-18"
8624.400391,8689.099609,8624.400391,8635.099609,86112400,8635.099609,"2000-01-19"
8697.700195,8740.900391,8677.400391,8682.900391,86720300,8682.900391,"2000-01-20"
8755.599609,8755.599609,8634.5,8634.900391,89580000,8634.900391,"2000-01-21"
8752.099609,8752.099609,8453.599609,8458.799805,91735200,8458.799805,"2000-01-24"
8467.799805,8537.599609,8414.700195,8505.5,88278800,8505.5,"2000-01-25"
8632.5,8657.599609,8572.799805,8582.599609,82693600,8582.599609,"2000-01-26"
8675.900391,8754.299805,8562.700195,8645.799805,15754600,8645.799805,"2000-01-27"
8588,8625.200195,8389.299805,8390.400391,94340200,8390.400391,"2000-01-28"
8428.099609,8512.200195,8304.700195,8481.099609,4751700,8481.099609,"2000-01-31"
8496.299805,8546.900391,8438.400391,8535.299805,79829500,8535.299805,"2000-02-01"
8643.299805,8796,8629.5,8769.5,21086000,8769.5,"2000-02-02"
8828.299805,8912.299805,8770.5,8894.400391,99696900,8894.400391,"2000-02-03"
9014,9269.299805,9014,9209.200195,95752000,9209.200195,"2000-02-04"
9207.5,9207.5,9117.900391,9156,8368700,9156,"2000-02-07"
9302.200195,9309.400391,9241.900391,9300.799805,132600,9300.799805,"2000-02-08"
9404,9427.900391,9255.200195,9255.200195,1613200,9255.200195,"2000-02-09"
9309.599609,9343,9269.799805,9321,88179400,9321,"2000-02-10"
9295.5,9295.5,9150.900391,9156.700195,97687500,9156.700195,"2000-02-11"
