"N100.Open","N100.High","N100.Low","N100.Close","N100.Volume","N100.Adjusted","Date"
633.119995,634.659973,630.72998,632.940002,0,632.940002,"2004-09-16"
631.650024,639.159973,631.580017,637.690002,0,637.690002,"2004-09-17"
636.090027,636.289978,631.090027,634.030029,0,634.030029,"2004-09-20"
634.059998,638.469971,634.01001,638.02002,0,638.02002,"2004-09-21"
637.039978,638.48999,630.799988,631.190002,0,631.190002,"2004-09-22"
628.440002,629.460022,622.789978,624.570007,0,624.570007,"2004-09-23"
623.570007,627.190002,622.890015,626.789978,0,626.789978,"2004-09-24"
625.22998,625.349976,621.929993,623.72998,0,623.72998,"2004-09-27"
621.890015,627.179993,621.650024,625.169983,0,625.169983,"2004-09-28"
625.52002,630.02002,625.52002,628.23999,0,628.23999,"2004-09-29"
631.190002,632.51001,622.929993,623.530029,0,623.530029,"2004-09-30"
626.349976,636.52002,626.109985,636.52002,0,636.52002,"2004-10-01"
640.219971,644.710022,640.219971,643.530029,0,643.530029,"2004-10-04"
642.309998,646.52002,641.450012,644.140015,0,644.140015,"2004-10-05"
645.47998,645.77002,641.390015,643.799988,0,643.799988,"2004-10-06"
646.450012,646.650024,642.26001,643.349976,0,643.349976,"2004-10-07"
640.599976,645.099976,637.390015,640.179993,0,640.179993,"2004-10-08"
639.609985,639.830017,636.549988,638.659973,0,638.659973,"2004-10-11"
637.48999,637.48999,629.130005,631.98999,0,631.98999,"2004-10-12"
634.130005,636.469971,631.960022,633.330017,0,633.330017,"2004-10-13"
629.880005,632.030029,628.580017,629.299988,0,629.299988,"2004-10-14"
626.23999,629.469971,624.950012,629.309998,0,629.309998,"2004-10-15"
630.140015,630.549988,626.789978,627.900024,0,627.900024,"2004-10-18"
633.469971,636.909973,633.22998,633.940002,0,633.940002,"2004-10-19"
627.72998,629.289978,625.919983,628.070007,0,628.070007,"2004-10-20"
631.169983,631.719971,625.549988,631.299988,0,631.299988,"2004-10-21"
631.159973,634.669983,630.080017,631.070007,0,631.070007,"2004-10-22"
622.780029,622.780029,618.130005,619.369995,0,619.369995,"2004-10-25"
620.659973,621.559998,618.539978,621.140015,0,621.140015,"2004-10-26"
624.570007,630.539978,622.809998,630.369995,0,630.369995,"2004-10-27"
634.650024,638.190002,634.539978,637.25,0,637.25,"2004-10-28"
637.01001,639.630005,635.059998,635.409973,0,635.409973,"2004-10-29"
634.02002,640.52002,634.02002,639.440002,0,639.440002,"2004-11-01"
640.380005,644.640015,639.150024,644.640015,0,644.640015,"2004-11-02"
648.710022,649.599976,644.97998,645.75,0,645.75,"2004-11-03"
644.890015,645.190002,640.940002,643.859985,0,643.859985,"2004-11-04"
648.840027,651.640015,646.25,646.97998,0,646.97998,"2004-11-05"
647.179993,647.820007,645.429993,646.369995,0,646.369995,"2004-11-08"
646.609985,647.830017,645.02002,645.570007,0,645.570007,"2004-11-09"
647.650024,649.75,647.27002,648.320007,0,648.320007,"2004-11-10"
647.97998,656.159973,647.190002,655.75,0,655.75,"2004-11-11"
657.51001,658.059998,655.039978,656.390015,0,656.390015,"2004-11-12"
658.25,659.619995,653.51001,653.75,0,653.75,"2004-11-15"
654.099976,655.190002,647.299988,649.070007,0,649.070007,"2004-11-16"
649.960022,655.77002,648.409973,655.77002,0,655.77002,"2004-11-17"
653.190002,654.539978,651.75,653.570007,0,653.570007,"2004-11-18"
653.530029,656.340027,648.789978,649.75,0,649.75,"2004-11-19"
646.72998,646.940002,642.98999,646.26001,0,646.26001,"2004-11-22"
649.030029,650.820007,646.030029,646.97998,0,646.97998,"2004-11-23"
649.75,649.75,644.090027,645.210022,0,645.210022,"2004-11-24"
646.539978,650.98999,646.539978,650.47998,0,650.47998,"2004-11-25"
647.840027,649.22998,645.780029,648.580017,0,648.580017,"2004-11-26"
649.01001,654.460022,648.179993,648.179993,0,648.179993,"2004-11-29"
649.320007,649.320007,642.969971,644.22998,0,644.22998,"2004-11-30"
643.23999,651.719971,642.849976,651.48999,0,651.48999,"2004-12-01"
652.820007,655.429993,651.400024,653.929993,0,653.929993,"2004-12-02"
654.830017,656.039978,648.47998,650.450012,0,650.450012,"2004-12-03"
648.090027,648.340027,645.929993,648.099976,0,648.099976,"2004-12-06"
648.200012,652.929993,647.440002,651.179993,0,651.179993,"2004-12-07"
647.580017,651.030029,647.27002,650.119995,0,650.119995,"2004-12-08"
650.070007,651.080017,643.539978,645.530029,0,645.530029,"2004-12-09"
648.619995,649.530029,646.200012,648.359985,0,648.359985,"2004-12-10"
649.469971,654.469971,648.950012,654.179993,0,654.179993,"2004-12-13"
656.97998,657.419983,653.710022,655.52002,0,655.52002,"2004-12-14"
653.5,656.799988,653.48999,653.789978,0,653.789978,"2004-12-15"
654.719971,656.02002,654.22998,655.559998,0,655.559998,"2004-12-16"
655.289978,655.47998,647.190002,647.450012,0,647.450012,"2004-12-17"
648.380005,651.820007,647.890015,649.719971,0,649.719971,"2004-12-20"
649.630005,650.950012,648.530029,650.849976,0,650.849976,"2004-12-21"
654.200012,656.659973,653.340027,655.960022,0,655.960022,"2004-12-22"
655.77002,657.98999,655.700012,657.51001,0,657.51001,"2004-12-23"
656.599976,657.76001,655.719971,657.630005,0,657.630005,"2004-12-24"
656.179993,658.97998,656.119995,657.109985,0,657.109985,"2004-12-27"
657.330017,658.25,655.570007,658.25,0,658.25,"2004-12-28"
659.27002,659.340027,656.830017,657.909973,0,657.909973,"2004-12-29"
658.130005,659.080017,657.72998,657.869995,0,657.869995,"2004-12-30"
656.650024,657.929993,655.570007,657.929993,0,657.929993,"2004-12-31"
658.5,666.179993,657.969971,663.559998,0,663.559998,"2005-01-03"
662.23999,666.200012,661.849976,664.429993,0,664.429993,"2005-01-04"
659.98999,662.299988,659.5,659.530029,0,659.530029,"2005-01-05"
659.869995,664.869995,659.869995,664.219971,0,664.219971,"2005-01-06"
664.380005,668.369995,663.940002,667.330017,0,667.330017,"2005-01-07"
667.679993,668.619995,665,667.450012,0,667.450012,"2005-01-10"
668.369995,668.72998,661.950012,662.950012,0,662.950012,"2005-01-11"
663.539978,664.090027,656.289978,658.169983,0,658.169983,"2005-01-12"
660.969971,662.22998,658.679993,660.940002,0,660.940002,"2005-01-13"
658.539978,663.719971,658.539978,662.940002,0,662.940002,"2005-01-14"
664.669983,667.01001,664.549988,666.97998,0,666.97998,"2005-01-17"
666.26001,666.409973,662.25,665.940002,0,665.940002,"2005-01-18"
667.099976,668.820007,664.820007,665.530029,0,665.530029,"2005-01-19"
662.109985,662.98999,660.450012,661.77002,0,661.77002,"2005-01-20"
660.47998,664,660.47998,663.659973,0,663.659973,"2005-01-21"
661.23999,663.679993,658.960022,663.039978,0,663.039978,"2005-01-24"
662.109985,668.549988,662.070007,668.01001,0,668.01001,"2005-01-25"
668.590027,670.059998,667.900024,668.98999,0,668.98999,"2005-01-26"
670.97998,671.159973,667.080017,671,0,671,"2005-01-27"
671.599976,672.52002,668.530029,668.900024,0,668.900024,"2005-01-28"
672.280029,675.659973,672.26001,675.590027,0,675.590027,"2005-01-31"
676.090027,681.289978,675.25,681.289978,0,681.289978,"2005-02-01"
682.48999,683.159973,680.869995,683.109985,0,683.109985,"2005-02-02"
681.969971,683.119995,679.130005,680.47998,0,680.47998,"2005-02-03"
681.299988,685.440002,680.570007,685.25,0,685.25,"2005-02-04"
687.900024,689.47998,687.440002,689.440002,0,689.440002,"2005-02-07"
688.820007,690.159973,687.820007,689.780029,0,689.780029,"2005-02-08"
690.309998,691,686.429993,687.940002,0,687.940002,"2005-02-09"
686.52002,689.570007,686.47998,687.130005,0,687.130005,"2005-02-10"
688.969971,694.440002,688.349976,694.440002,0,694.440002,"2005-02-11"
694.440002,694.929993,691.960022,693.830017,0,693.830017,"2005-02-14"
693.51001,697.929993,693.090027,697.400024,0,697.400024,"2005-02-15"
696.390015,696.390015,692.390015,694.679993,0,694.679993,"2005-02-16"
695.169983,698.109985,694.75,695.25,0,695.25,"2005-02-17"
695.25,699.969971,694.890015,698.48999,0,698.48999,"2005-02-18"
698.929993,699.710022,694.940002,696.679993,0,696.679993,"2005-02-21"
695.890015,696.400024,689.200012,692.599976,0,692.599976,"2005-02-22"
687.619995,688.679993,684.440002,688.289978,0,688.289978,"2005-02-23"
689.200012,689.690002,687.210022,687.929993,0,687.929993,"2005-02-24"
691.780029,696.429993,691.630005,696.429993,0,696.429993,"2005-02-25"
698.349976,700.580017,696.599976,696.599976,0,696.599976,"2005-02-28"
696.049988,701.909973,695.679993,700.929993,0,700.929993,"2005-03-01"
701.280029,701.280029,696.75,700.929993,0,700.929993,"2005-03-02"
699.01001,702.159973,698.630005,700.450012,0,700.450012,"2005-03-03"
701.97998,705.72998,700.5,705.72998,0,705.72998,"2005-03-04"
706.330017,708.320007,706.039978,708.320007,0,708.320007,"2005-03-07"
706.840027,707.200012,703.799988,704.840027,0,704.840027,"2005-03-08"
704.719971,706.880005,700.289978,700.900024,0,700.900024,"2005-03-09"
697.070007,697.650024,694.450012,694.97998,0,694.97998,"2005-03-10"
698.330017,699.179993,695.719971,696.080017,0,696.080017,"2005-03-11"
695.320007,696.659973,693.5,695.219971,0,695.219971,"2005-03-14"
698,700.25,697.820007,699.640015,0,699.640015,"2005-03-15"
697.400024,698.969971,690.440002,690.5,0,690.5,"2005-03-16"
691.890015,692.190002,688.830017,691.47998,0,691.47998,"2005-03-17"
692.75,695.960022,692.320007,694.630005,0,694.630005,"2005-03-18"
695.299988,696.030029,692.140015,692.22998,0,692.22998,"2005-03-21"
692.840027,694.390015,688.539978,694,0,694,"2005-03-22"
689.700012,692.22998,687.890015,691.840027,0,691.840027,"2005-03-23"
692.960022,699.840027,692.75,699.380005,0,699.380005,"2005-03-24"
NA,NA,NA,NA,NA,NA,"2005-03-25"
NA,NA,NA,NA,NA,NA,"2005-03-28"
696.169983,699.809998,694.419983,699.590027,0,699.590027,"2005-03-29"
695.530029,697.97998,695.049988,696.960022,0,696.960022,"2005-03-30"
701.25,701.859985,697.75,697.75,0,697.75,"2005-03-31"
698.349976,702.099976,697.299988,698.950012,0,698.950012,"2005-04-01"
697.039978,697.150024,692.030029,695.340027,0,695.340027,"2005-04-04"
698.22998,700.659973,697.679993,700.320007,0,700.320007,"2005-04-05"
701.359985,703.710022,701.130005,703.619995,0,703.619995,"2005-04-06"
704.580017,707.119995,703.219971,706.679993,0,706.679993,"2005-04-07"
708.429993,709.5,706.47998,707.159973,0,707.159973,"2005-04-08"
704.289978,706.539978,703.5,705.609985,0,705.609985,"2005-04-11"
704.799988,705.150024,701.309998,702.51001,0,702.51001,"2005-04-12"
705.969971,706.710022,704.880005,705.369995,0,705.369995,"2005-04-13"
702.719971,705.679993,702.200012,703.48999,0,703.48999,"2005-04-14"
698.799988,698.799988,692.150024,692.150024,0,692.150024,"2005-04-15"
681.530029,681.840027,676.080017,677.580017,0,677.580017,"2005-04-18"
681.22998,681.840027,679.049988,680.409973,0,680.409973,"2005-04-19"
682.98999,683.650024,676.72998,677.48999,0,677.48999,"2005-04-20"
676.02002,680.780029,675.830017,677.48999,0,677.48999,"2005-04-21"
682.070007,683.039978,679.820007,681.700012,0,681.700012,"2005-04-22"
680.719971,684.150024,679.299988,683.619995,0,683.619995,"2005-04-25"
683.330017,683.400024,680.090027,682.900024,0,682.900024,"2005-04-26"
679.090027,680.799988,670.27002,671.700012,0,671.700012,"2005-04-27"
673.77002,674.77002,665.630005,668.140015,0,668.140015,"2005-04-28"
663.75,671.72998,663.590027,669.179993,0,669.179993,"2005-04-29"
670.789978,674.200012,670.460022,672.549988,0,672.549988,"2005-05-02"
673.52002,675.049988,671.919983,674.590027,0,674.590027,"2005-05-03"
676.549988,678.840027,674.039978,678.830017,0,678.830017,"2005-05-04"
681,685.559998,680.75,684.669983,0,684.669983,"2005-05-05"
685.429993,687.619995,682.52002,687.030029,0,687.030029,"2005-05-06"
686.76001,686.97998,683.700012,684.940002,0,684.940002,"2005-05-09"
685.159973,687.039978,680.179993,681.340027,0,681.340027,"2005-05-10"
679.059998,682.320007,677.650024,678.590027,0,678.590027,"2005-05-11"
681.75,684.25,681.5,683.409973,0,683.409973,"2005-05-12"
680.809998,683.27002,679.219971,683.27002,0,683.27002,"2005-05-13"
680.380005,682.820007,680.289978,682.210022,0,682.210022,"2005-05-16"
682.859985,683.179993,680.309998,681.77002,0,681.77002,"2005-05-17"
683.539978,691.880005,683.539978,691.880005,0,691.880005,"2005-05-18"
693.190002,695.75,692.869995,695.200012,0,695.200012,"2005-05-19"
695.280029,698.76001,694.289978,696.609985,0,696.609985,"2005-05-20"
699,700.77002,697.51001,700.119995,0,700.119995,"2005-05-23"
697.969971,697.98999,695.01001,697.5,0,697.5,"2005-05-24"
696.950012,699,695.690002,697.73999,0,697.73999,"2005-05-25"
697.51001,703.150024,697.400024,702.77002,0,702.77002,"2005-05-26"
702.669983,703.340027,699.590027,701.609985,0,701.609985,"2005-05-27"
699.27002,703.109985,697.809998,703.109985,0,703.109985,"2005-05-30"
703.25,703.25,700.130005,700.130005,0,700.130005,"2005-05-31"
702.5,710.51001,701.340027,710.51001,0,710.51001,"2005-06-01"
710.119995,713.150024,708.700012,711.140015,0,711.140015,"2005-06-02"
711.150024,712.309998,707.599976,708.640015,0,708.640015,"2005-06-03"
707.27002,708.909973,704.090027,705.099976,0,705.099976,"2005-06-06"
706.48999,711.539978,706.299988,710.809998,0,710.809998,"2005-06-07"
709.330017,710.780029,708.22998,709.539978,0,709.539978,"2005-06-08"
707.530029,709.070007,705.630005,708.349976,0,708.349976,"2005-06-09"
712.359985,715.070007,711.73999,713.460022,0,713.460022,"2005-06-10"
714.429993,716.23999,712.52002,716.159973,0,716.159973,"2005-06-13"
714.840027,716.23999,714.070007,716.080017,0,716.080017,"2005-06-14"
716.950012,718.47998,712.809998,713.539978,0,713.539978,"2005-06-15"
716.429993,718.109985,715.280029,715.789978,0,715.789978,"2005-06-16"
716.97998,723.690002,716.799988,720.130005,0,720.130005,"2005-06-17"
719.130005,719.330017,714.630005,716.700012,0,716.700012,"2005-06-20"
718.869995,721.47998,718.320007,721.159973,0,721.159973,"2005-06-21"
721.419983,724.869995,720.820007,723.150024,0,723.150024,"2005-06-22"
723.98999,725.429993,721.390015,724.780029,0,724.780029,"2005-06-23"
718.960022,720.27002,717.309998,718.47998,0,718.47998,"2005-06-24"
714.72998,714.940002,710.640015,712.159973,0,712.159973,"2005-06-27"
713.700012,718.940002,713.659973,718.940002,0,718.940002,"2005-06-28"
721.5,726.099976,721.030029,724.210022,0,724.210022,"2005-06-29"
723.400024,727.859985,723.049988,724.719971,0,724.719971,"2005-06-30"
723.419983,731.559998,723.039978,731.559998,0,731.559998,"2005-07-01"
730.469971,733.049988,730.219971,732.400024,0,732.400024,"2005-07-04"
732.090027,732.210022,727.070007,730.380005,0,730.380005,"2005-07-05"
732.950012,736.02002,732.369995,734.469971,0,734.469971,"2005-07-06"
732.210022,732.210022,704.200012,723.530029,0,723.530029,"2005-07-07"
730.289978,734.51001,728.469971,734.51001,0,734.51001,"2005-07-08"
736.950012,739.580017,736.710022,738.26001,0,738.26001,"2005-07-11"
738.070007,738.960022,733.940002,736.330017,0,736.330017,"2005-07-12"
736.76001,740.900024,736.76001,740.719971,0,740.719971,"2005-07-13"
743.130005,747.890015,743.049988,745.23999,0,745.23999,"2005-07-14"
744.859985,746.849976,743.5,745.210022,0,745.210022,"2005-07-15"
745.719971,747.650024,742.73999,743.47998,0,743.47998,"2005-07-18"
744.859985,751.609985,744.590027,751.179993,0,751.179993,"2005-07-19"
750.650024,752.460022,746.700012,749.5,0,749.5,"2005-07-20"
752.039978,756.140015,747.22998,750.780029,0,750.780029,"2005-07-21"
750,751.570007,745.679993,748.390015,0,748.390015,"2005-07-22"
750.419983,750.840027,747.070007,749.47998,0,749.47998,"2005-07-25"
749.01001,753,748.099976,750.22998,0,750.22998,"2005-07-26"
752.710022,754.159973,751.030029,751.869995,0,751.869995,"2005-07-27"
753.940002,756.530029,753.780029,755.099976,0,755.099976,"2005-07-28"
756.830017,759.059998,753.390015,754.809998,0,754.809998,"2005-07-29"
755.599976,758.679993,754.669983,756.140015,0,756.140015,"2005-08-01"
757.109985,761.900024,756.289978,761.900024,0,761.900024,"2005-08-02"
760.77002,761.919983,758.119995,761.059998,0,761.059998,"2005-08-03"
759.890015,759.890015,754.52002,756.169983,0,756.169983,"2005-08-04"
752.659973,756.690002,750.640015,750.640015,0,750.640015,"2005-08-05"
752.210022,755.51001,751.570007,752.830017,0,752.830017,"2005-08-08"
753.309998,761.169983,753.159973,761.169983,0,761.169983,"2005-08-09"
764.200012,768.25,764.049988,768.22998,0,768.22998,"2005-08-10"
767.030029,767.609985,762.51001,765.390015,0,765.390015,"2005-08-11"
763.700012,763.969971,759.049988,759.809998,0,759.809998,"2005-08-12"
758.26001,761.130005,758.090027,758.659973,0,758.659973,"2005-08-15"
761.200012,761.919983,754.960022,755.909973,0,755.909973,"2005-08-16"
754.080017,754.969971,750.039978,753.98999,0,753.98999,"2005-08-17"
753.630005,754.440002,748.51001,751.309998,0,751.309998,"2005-08-18"
752.419983,759.080017,751.109985,758.960022,0,758.960022,"2005-08-19"
759.880005,760.880005,758.580017,759.469971,0,759.469971,"2005-08-22"
755.840027,756.309998,752.76001,752.76001,0,752.76001,"2005-08-23"
751.409973,751.700012,746.700012,750.119995,0,750.119995,"2005-08-24"
744.159973,745.140015,742.109985,743.609985,0,743.609985,"2005-08-25"
743.590027,746.25,739.080017,739.179993,0,739.179993,"2005-08-26"
736.590027,741.22998,736.02002,741.130005,0,741.130005,"2005-08-29"
743.460022,745.049988,741.530029,741.650024,0,741.650024,"2005-08-30"
744.219971,748.869995,744.219971,748.700012,0,748.700012,"2005-08-31"
751.710022,753.830017,749.820007,751.789978,0,751.789978,"2005-09-01"
750.830017,752.840027,746.76001,748.960022,0,748.960022,"2005-09-02"
748.570007,752.900024,748.570007,752.869995,0,752.869995,"2005-09-05"
753.340027,758.72998,753.159973,758.619995,0,758.619995,"2005-09-06"
760.880005,762.039978,758.900024,760.48999,0,760.48999,"2005-09-07"
759.809998,760.48999,756.070007,757.609985,0,757.609985,"2005-09-08"
758.669983,761.570007,758.669983,761.039978,0,761.039978,"2005-09-09"
763.580017,764.900024,761.039978,761.460022,0,761.460022,"2005-09-12"
761.330017,761.52002,756.159973,756.309998,0,756.309998,"2005-09-13"
757.090027,759.72998,756.359985,759.049988,0,759.049988,"2005-09-14"
758.650024,763.460022,758.650024,761.320007,0,761.320007,"2005-09-15"
761.080017,768.22998,760.950012,766.48999,0,766.48999,"2005-09-16"
761.97998,769.369995,761.710022,767.030029,0,767.030029,"2005-09-19"
769.450012,771.280029,768.419983,770.73999,0,770.73999,"2005-09-20"
767.669983,768.280029,761.340027,761.340027,0,761.340027,"2005-09-21"
759.27002,759.52002,754.609985,757.609985,0,757.609985,"2005-09-22"
759.049988,761.5,758.130005,761.5,0,761.5,"2005-09-23"
767.380005,773.630005,767.140015,773.630005,0,773.630005,"2005-09-26"
772.440002,773.820007,769.320007,770.679993,0,770.679993,"2005-09-27"
773.409973,779.02002,773.409973,778.690002,0,778.690002,"2005-09-28"
777.049988,779.650024,775.25,775.830017,0,775.830017,"2005-09-29"
781.630005,781.98999,777.5,779.309998,0,779.309998,"2005-09-30"
781.109985,784.26001,781.030029,784.130005,0,784.130005,"2005-10-03"
784.080017,787.159973,781.099976,787.159973,0,787.159973,"2005-10-04"
781.849976,783.419983,779.75,779.75,0,779.75,"2005-10-05"
772.01001,772.72998,768.179993,770.599976,0,770.599976,"2005-10-06"
768.049988,771.799988,766.72998,768.409973,0,768.409973,"2005-10-07"
770.549988,773.210022,768.75,769.429993,0,769.429993,"2005-10-10"
769.690002,774.440002,769.690002,771.530029,0,771.530029,"2005-10-11"
768.77002,769.349976,765.190002,765.330017,0,765.330017,"2005-10-12"
763.72998,765.25,755.659973,757.960022,0,757.960022,"2005-10-13"
757.320007,762.830017,754.789978,760.51001,0,760.51001,"2005-10-14"
762.890015,764.419983,760.469971,760.840027,0,760.840027,"2005-10-17"
762.130005,762.98999,756.640015,757.77002,0,757.77002,"2005-10-18"
751.690002,752.679993,743.52002,743.52002,0,743.52002,"2005-10-19"
753.25,754.099976,745.469971,746.539978,0,746.539978,"2005-10-20"
741.119995,746.539978,741.070007,742.440002,0,742.440002,"2005-10-21"
742.919983,750.200012,742.070007,750.200012,0,750.200012,"2005-10-24"
753.190002,753.390015,747.299988,747.349976,0,747.349976,"2005-10-25"
748.039978,752.669983,747.22998,749.73999,0,749.73999,"2005-10-26"
745.289978,746.150024,737.890015,738.799988,0,738.799988,"2005-10-27"
736.559998,740.679993,731.909973,738.219971,0,738.219971,"2005-10-28"
745.77002,754.700012,745.77002,754.700012,0,754.700012,"2005-10-31"
754.26001,757,752.77002,754.700012,0,754.700012,"2005-11-01"
755.599976,756.900024,749.849976,754.960022,0,754.960022,"2005-11-02"
757.909973,764.840027,757.02002,764.659973,0,764.659973,"2005-11-03"
763.719971,765.130005,761.099976,764.109985,0,764.109985,"2005-11-04"
763.460022,767.299988,760.73999,765.840027,0,765.840027,"2005-11-07"
767.77002,770.419983,765.51001,767.140015,0,767.140015,"2005-11-08"
767.950012,768.359985,764.289978,765.679993,0,765.679993,"2005-11-09"
768.169983,770.320007,765.76001,766.75,0,766.75,"2005-11-10"
773,775.77002,771.429993,775.200012,0,775.200012,"2005-11-11"
774.960022,779.619995,774.080017,777.26001,0,777.26001,"2005-11-14"
776.580017,778.940002,774.51001,776.77002,0,776.77002,"2005-11-15"
775.190002,775.809998,770.219971,772.73999,0,772.73999,"2005-11-16"
774.409973,777.619995,773.909973,774.849976,0,774.849976,"2005-11-17"
780.23999,782.950012,778.320007,780.140015,0,780.140015,"2005-11-18"
781.76001,785.599976,780.130005,784.51001,0,784.51001,"2005-11-21"
785.359985,785.460022,782.869995,784.599976,0,784.599976,"2005-11-22"
786.190002,788.72998,784.97998,788.72998,0,788.72998,"2005-11-23"
787.849976,788.690002,783.719971,785.929993,0,785.929993,"2005-11-24"
785.98999,788.450012,785.27002,787.909973,0,787.909973,"2005-11-25"
791.210022,793,784.369995,784.5,0,784.5,"2005-11-28"
783.359985,789.169983,781.289978,786.830017,0,786.830017,"2005-11-29"
784.929993,786.549988,782.200012,783.679993,0,783.679993,"2005-11-30"
785.840027,794.830017,785.840027,794.830017,0,794.830017,"2005-12-01"
796.809998,800.049988,795.23999,799.900024,0,799.900024,"2005-12-02"
799.76001,801.169983,796.539978,798.47998,0,798.47998,"2005-12-05"
799.289978,804.200012,798.52002,803.780029,0,803.780029,"2005-12-06"
804.02002,807.27002,800.599976,801.789978,0,801.789978,"2005-12-07"
797.570007,803.299988,796.73999,803.299988,0,803.299988,"2005-12-08"
801.400024,802.780029,799.73999,801.619995,0,801.619995,"2005-12-09"
804.469971,807.349976,801.890015,803.409973,0,803.409973,"2005-12-12"
803.330017,806.52002,802.469971,805.22998,0,805.22998,"2005-12-13"
806.219971,806.219971,801.73999,802.309998,0,802.309998,"2005-12-14"
803.960022,804.080017,800.140015,802.27002,0,802.27002,"2005-12-15"
802.309998,809.929993,802.309998,807.849976,0,807.849976,"2005-12-16"
807.280029,808.539978,805.349976,806.130005,214918800,806.130005,"2005-12-19"
803.630005,807.26001,802.890015,806.559998,246625000,806.559998,"2005-12-20"
809.109985,814.27002,808.609985,814.27002,281866800,814.27002,"2005-12-21"
814.140015,816.289978,813.210022,814.580017,179186000,814.580017,"2005-12-22"
815.820007,817.169983,813.830017,815.299988,144731000,815.299988,"2005-12-23"
NA,NA,NA,NA,NA,NA,"2005-12-26"
815.419983,818.840027,815.419983,817.450012,78997400,817.450012,"2005-12-27"
815.359985,817.469971,814.460022,815.5,93175000,815.5,"2005-12-28"
817.190002,818.570007,816.419983,818.369995,120561000,818.369995,"2005-12-29"
816.969971,817.030029,808.98999,810.349976,102201800,810.349976,"2005-12-30"
813.530029,816.929993,813.320007,816.630005,75570400,816.630005,"2006-01-02"
817.820007,824.200012,817.22998,820.690002,238391800,820.690002,"2006-01-03"
827.26001,829.849976,824.27002,829.849976,293620200,829.849976,"2006-01-04"
830.119995,831.049988,827.630005,828.640015,319732400,828.640015,"2006-01-05"
829.309998,833.340027,829.059998,833.340027,274749200,833.340027,"2006-01-06"
834.950012,836.640015,834.390015,835.789978,301448200,835.789978,"2006-01-09"
834.98999,834.98999,829.98999,832.590027,309568800,832.590027,"2006-01-10"
836.77002,838.880005,834.549988,837.669983,294961000,837.669983,"2006-01-11"
836.030029,839.460022,835.619995,838.609985,375611000,838.609985,"2006-01-12"
836.030029,836.369995,830.090027,832.419983,335563800,832.419983,"2006-01-13"
831.599976,835.919983,831.27002,834.619995,187991800,834.619995,"2006-01-16"
830.359985,830.359985,826.47998,827.109985,268623000,827.109985,"2006-01-17"
817.619995,824.429993,815.419983,821.909973,350649400,821.909973,"2006-01-18"
825.409973,828.330017,824.840027,827.799988,300576800,827.799988,"2006-01-19"
829.700012,831.460022,821.409973,821.409973,291678800,821.409973,"2006-01-20"
812.820007,818.98999,812.400024,818.640015,258515000,818.640015,"2006-01-23"
819.309998,820.299988,816.059998,817.599976,257827400,817.599976,"2006-01-24"
820.460022,824.969971,819.52002,824.809998,310332200,824.809998,"2006-01-25"
826.669983,836.75,826.460022,836.75,349955800,836.75,"2006-01-26"
843.059998,847.969971,841.619995,847.969971,468078400,847.969971,"2006-01-27"
845.710022,848.630005,844.820007,846.349976,268972600,846.349976,"2006-01-30"
847.799988,851.580017,844.929993,847.099976,304737800,847.099976,"2006-01-31"
846.859985,855.640015,845.369995,855.400024,344624000,855.400024,"2006-02-01"
855.599976,857.280029,845.390015,845.390015,388671400,845.390015,"2006-02-02"
847.52002,849.630005,842.039978,846.349976,304808600,846.349976,"2006-02-03"
848.140015,850.380005,844.960022,846.710022,253905800,846.710022,"2006-02-06"
849.429993,851.599976,843.690002,847.22998,457879400,847.22998,"2006-02-07"
840.869995,845.450012,839.049988,843.72998,310986000,843.72998,"2006-02-08"
849.840027,853.52002,847.530029,853.210022,307568000,853.210022,"2006-02-09"
850.75,854.820007,847.27002,847.859985,262852200,847.859985,"2006-02-10"
848.049988,853.900024,845.940002,853.900024,242691600,853.900024,"2006-02-13"
856.440002,856.549988,849.840027,853.950012,276711000,853.950012,"2006-02-14"
853.219971,856.409973,851.650024,853.119995,271507200,853.119995,"2006-02-15"
855.809998,858.619995,853.940002,858.549988,241483800,858.549988,"2006-02-16"
858.780029,863.159973,857.440002,862.719971,274986600,862.719971,"2006-02-17"
860.909973,862.719971,860.450012,861.919983,149927800,861.919983,"2006-02-20"
864.150024,867.799988,860.51001,862.840027,311770800,862.840027,"2006-02-21"
861.719971,869.679993,861.580017,869.619995,284794600,869.619995,"2006-02-22"
870.940002,872.5,866.72998,869.809998,314431400,869.809998,"2006-02-23"
872.299988,873.780029,868.76001,873.780029,252173000,873.780029,"2006-02-24"
874.690002,877.830017,874.210022,877.830017,283368400,877.830017,"2006-02-27"
876.840027,877.359985,863.030029,863.5,342962200,863.5,"2006-02-28"
865.76001,872.469971,864.090027,872.390015,323110200,872.390015,"2006-03-01"
874.849976,875.429993,861.859985,864.809998,313878400,864.809998,"2006-03-02"
863.76001,868.22998,858.559998,861.97998,300140000,861.97998,"2006-03-03"
866.799988,869.390015,866.179993,867.22998,304134400,867.22998,"2006-03-06"
861.72998,863.049988,858.969971,862.48999,297200600,862.48999,"2006-03-07"
863.190002,863.51001,851.75,857.049988,350908800,857.049988,"2006-03-08"
862.219971,863.609985,858.690002,861.98999,273807200,861.98999,"2006-03-09"
859.280029,870.02002,859.169983,870.02002,267452400,870.02002,"2006-03-10"
873.679993,877.340027,873.22998,877.070007,279701400,877.070007,"2006-03-13"
