"MXX.Open","MXX.High","MXX.Low","MXX.Close","MXX.Volume","MXX.Adjusted","Date"
5530.77002,5558.819824,5498.189941,5547.169922,0,5547.169922,"2000-12-18"
5539.930176,5631.629883,5499.379883,5506.549805,0,5506.549805,"2000-12-19"
5505.330078,5505.330078,5148.02002,5231.850098,0,5231.850098,"2000-12-20"
5245.359863,5342.310059,5220.549805,5342.310059,0,5342.310059,"2000-12-21"
5342.52002,5492.310059,5342.52002,5492.310059,0,5492.310059,"2000-12-22"
NA,NA,NA,NA,NA,NA,"2000-12-25"
5488.939941,5500.790039,5439.77002,5499.399902,0,5499.399902,"2000-12-26"
5504.879883,5590.029785,5488.100098,5568.27002,0,5568.27002,"2000-12-27"
5568.680176,5610.560059,5568.680176,5591.990234,0,5591.990234,"2000-12-28"
5592.069824,5652.189941,5583.97998,5652.189941,0,5652.189941,"2000-12-29"
NA,NA,NA,NA,NA,NA,"2001-01-01"
5651.350098,5651.350098,5546.950195,5556.709961,0,5556.709961,"2001-01-02"
5560.069824,5860.189941,5515.830078,5857.450195,0,5857.450195,"2001-01-03"
5858.490234,6049.77002,5857.220215,6048.339844,0,6048.339844,"2001-01-04"
6047.240234,6047.240234,5917.890137,5924.330078,0,5924.330078,"2001-01-05"
5923.720215,5929.060059,5865.180176,5916.060059,0,5916.060059,"2001-01-08"
5915.439941,6030.450195,5902.600098,5909.529785,0,5909.529785,"2001-01-09"
5908.810059,5908.810059,5808.600098,5814.97998,0,5814.97998,"2001-01-10"
5804.899902,5982.509766,5782.799805,5966.799805,0,5966.799805,"2001-01-11"
5966.850098,6072.540039,5963.390137,5966.600098,0,5966.600098,"2001-01-12"
5964.390137,6001.430176,5964.390137,5998.02002,0,5998.02002,"2001-01-15"
5988.25,6020.879883,5954.720215,6002.649902,0,6002.649902,"2001-01-16"
6003.009766,6168.839844,6003.009766,6078.25,0,6078.25,"2001-01-17"
6080.709961,6207.509766,6080.709961,6194.299805,0,6194.299805,"2001-01-18"
6197.990234,6325.399902,6197.990234,6267.490234,0,6267.490234,"2001-01-19"
6266.910156,6286.680176,6236.950195,6271.069824,0,6271.069824,"2001-01-22"
6271.259766,6384.720215,6252.379883,6377.939941,0,6377.939941,"2001-01-23"
6377.97998,6440.339844,6301.189941,6311.850098,0,6311.850098,"2001-01-24"
6311.990234,6345.649902,6263.540039,6281,0,6281,"2001-01-25"
6280.689941,6424.240234,6269.859863,6418.640137,0,6418.640137,"2001-01-26"
6418.609863,6513.279785,6415.299805,6419.779785,0,6419.779785,"2001-01-29"
6418.540039,6576.430176,6418.540039,6518.580078,0,6518.580078,"2001-01-30"
6518.069824,6615.830078,6476.649902,6496.890137,0,6496.890137,"2001-01-31"
6496.899902,6559.75,6465.529785,6540.879883,0,6540.879883,"2001-02-01"
6540.740234,6548.660156,6505.379883,6522.22998,0,6522.22998,"2001-02-02"
NA,NA,NA,NA,NA,NA,"2001-02-05"
6502.419922,6507.600098,6443.939941,6447.100098,0,6447.100098,"2001-02-06"
6468.100098,6508.060059,6340.069824,6350.350098,0,6350.350098,"2001-02-07"
6350.490234,6406.189941,6321.120117,6330.970215,0,6330.970215,"2001-02-08"
6320.810059,6344.160156,6311.290039,6344.160156,0,6344.160156,"2001-02-09"
6345.430176,6452.640137,6341.02002,6430.72998,0,6430.72998,"2001-02-12"
6423.740234,6428.899902,6351,6361.319824,0,6361.319824,"2001-02-13"
6358.140137,6364.149902,6238.490234,6360.089844,0,6360.089844,"2001-02-14"
6362,6434.220215,6361.950195,6395.189941,0,6395.189941,"2001-02-15"
6394.759766,6394.759766,6279.830078,6368.490234,0,6368.490234,"2001-02-16"
6367.660156,6374.600098,6335.410156,6369.509766,0,6369.509766,"2001-02-19"
6357.569824,6361.129883,6244.02002,6246.359863,0,6246.359863,"2001-02-20"
6241.77002,6241.77002,5964.189941,6007.669922,0,6007.669922,"2001-02-21"
6008.839844,6040.680176,5930.939941,6030.759766,0,6030.759766,"2001-02-22"
6026.930176,6040.200195,5934.160156,5998.689941,0,5998.689941,"2001-02-23"
6001.319824,6079.22998,6001.319824,6058.02002,0,6058.02002,"2001-02-26"
6058.379883,6126.720215,6023.939941,6065.149902,0,6065.149902,"2001-02-27"
6065.430176,6100.209961,6016.049805,6032.100098,0,6032.100098,"2001-02-28"
6030.259766,6080.689941,5983.109863,6080.649902,0,6080.649902,"2001-03-01"
6076.819824,6142.709961,6038.379883,6133.339844,0,6133.339844,"2001-03-02"
6133.399902,6183.689941,6101.700195,6110.140137,0,6110.140137,"2001-03-05"
6110.569824,6273.140137,6110.569824,6252.950195,0,6252.950195,"2001-03-06"
6253.339844,6333.299805,6253.339844,6331.319824,0,6331.319824,"2001-03-07"
6331.290039,6365.740234,6319,6361.069824,0,6361.069824,"2001-03-08"
6360.47998,6360.47998,6252.330078,6270.959961,0,6270.959961,"2001-03-09"
6258.810059,6258.810059,5958.490234,5963.370117,0,5963.370117,"2001-03-12"
5974.350098,6004.060059,5906.930176,5991.950195,0,5991.950195,"2001-03-13"
5991.810059,5991.810059,5809.549805,5813.839844,0,5813.839844,"2001-03-14"
5817.680176,5883.959961,5788.919922,5792.709961,0,5792.709961,"2001-03-15"
5792.569824,5893.950195,5770.060059,5878.569824,0,5878.569824,"2001-03-16"
5878.879883,5955.220215,5817.910156,5935.220215,0,5935.220215,"2001-03-19"
5935.75,5983.810059,5768.419922,5769.669922,0,5769.669922,"2001-03-20"
NA,NA,NA,NA,NA,NA,"2001-03-21"
5769.430176,5769.430176,5512.77002,5636.47998,0,5636.47998,"2001-03-22"
5642.890137,5669.279785,5556.240234,5618.669922,0,5618.669922,"2001-03-23"
5618.240234,5684.040039,5618.240234,5647.180176,0,5647.180176,"2001-03-26"
5647.089844,5788.720215,5629.790039,5787.47998,0,5787.47998,"2001-03-27"
5787.259766,5787.259766,5683.740234,5700.370117,0,5700.370117,"2001-03-28"
5703.22998,5715.25,5622.569824,5648.620117,0,5648.620117,"2001-03-29"
5649.859863,5758.009766,5638.549805,5727.890137,0,5727.890137,"2001-03-30"
5733.669922,5799.540039,5694.069824,5694.069824,0,5694.069824,"2001-04-02"
5696.569824,5698.419922,5552.810059,5575.049805,0,5575.049805,"2001-04-03"
5576.799805,5618.870117,5541.680176,5573.720215,0,5573.720215,"2001-04-04"
5581.180176,5737.02002,5581.180176,5699.339844,0,5699.339844,"2001-04-05"
5691.649902,5729.509766,5641.209961,5695.259766,0,5695.259766,"2001-04-06"
5694.689941,5758.919922,5694.689941,5756.359863,0,5756.359863,"2001-04-09"
5759.299805,5971.439941,5759.299805,5968.660156,0,5968.660156,"2001-04-10"
5969.509766,6044.830078,5960.02002,6002.899902,0,6002.899902,"2001-04-11"
NA,NA,NA,NA,NA,NA,"2001-04-12"
NA,NA,NA,NA,NA,NA,"2001-04-13"
6005.350098,6020.180176,5950.609863,5951.700195,0,5951.700195,"2001-04-16"
5951.560059,6070.799805,5949.25,6068.899902,0,6068.899902,"2001-04-17"
6073.22998,6257.870117,6073.22998,6143.859863,0,6143.859863,"2001-04-18"
6146.359863,6163.529785,6026.450195,6029.060059,0,6029.060059,"2001-04-19"
6029.200195,6036.350098,5941.339844,5950.790039,0,5950.790039,"2001-04-20"
5950.640137,5950.930176,5844.810059,5885.600098,0,5885.600098,"2001-04-23"
5895.049805,5949.859863,5859.680176,5887.040039,0,5887.040039,"2001-04-24"
5893.959961,5939.850098,5891.899902,5933.709961,0,5933.709961,"2001-04-25"
5936.870117,6048.450195,5936.870117,6007.100098,0,6007.100098,"2001-04-26"
6007.72998,6069.160156,6004.040039,6008.029785,0,6008.029785,"2001-04-27"
6009.279785,6064.200195,5983.600098,5987.25,0,5987.25,"2001-04-30"
NA,NA,NA,NA,NA,NA,"2001-05-01"
5993.5,6122.169922,5992.759766,6109.200195,0,6109.200195,"2001-05-02"
6097.109863,6140.140137,6029.529785,6139.620117,0,6139.620117,"2001-05-03"
6139.490234,6139.490234,6079,6129.509766,101114800,6129.509766,"2001-05-04"
6120.77002,6137.430176,6065.450195,6065.580078,52010600,6065.580078,"2001-05-07"
6066.77002,6084.779785,6008.049805,6010.52002,82828600,6010.52002,"2001-05-08"
6010.490234,6108.810059,5957.910156,6106.419922,116296800,6106.419922,"2001-05-09"
6106.470215,6167.549805,6084.990234,6092.069824,114647600,6092.069824,"2001-05-10"
6095.709961,6137.470215,6081.680176,6110.359863,66924600,6110.359863,"2001-05-11"
6109.709961,6109.709961,6028.899902,6042.029785,62199000,6042.029785,"2001-05-14"
6041.890137,6053.720215,5985.810059,5987,93496600,5987,"2001-05-15"
5986.910156,6043.410156,5948.930176,6033.970215,90649200,6033.970215,"2001-05-16"
6051.02002,6417.009766,6051.02002,6392.77002,537892600,6392.77002,"2001-05-17"
6393.390137,6564.200195,6388.169922,6527.600098,256638800,6527.600098,"2001-05-18"
6530.529785,6588.910156,6507.910156,6571.080078,159352800,6571.080078,"2001-05-21"
6573.310059,6664.75,6573.310059,6651.27002,162248800,6651.27002,"2001-05-22"
6643.819824,6831.950195,6614.439941,6782.509766,197182000,6782.509766,"2001-05-23"
6782.580078,6813.859863,6679.220215,6714.470215,140626400,6714.470215,"2001-05-24"
6714.669922,6741.410156,6672.77002,6711.339844,64021000,6711.339844,"2001-05-25"
6710.870117,6731.189941,6687.140137,6700.330078,14540400,6700.330078,"2001-05-28"
6702.290039,6720.970215,6635.660156,6665.540039,96416400,6665.540039,"2001-05-29"
6666.470215,6666.470215,6578.069824,6586.930176,75607200,6586.930176,"2001-05-30"
6587.549805,6613.879883,6576.939941,6595.390137,115038800,6595.390137,"2001-05-31"
6592.910156,6629.97998,6573.600098,6619.660156,103425200,6619.660156,"2001-06-01"
6621.529785,6640.609863,6570.75,6631.75,76991000,6631.75,"2001-06-04"
6632.370117,6674.759766,6621.779785,6672.350098,124940600,6672.350098,"2001-06-05"
6671.77002,6802.589844,6658.22998,6790.97998,129449800,6790.97998,"2001-06-06"
6784.069824,6895.700195,6765.799805,6840.629883,127670000,6840.629883,"2001-06-07"
6836.609863,6837.319824,6754.879883,6783.720215,82023800,6783.720215,"2001-06-08"
6783.290039,6783.290039,6715.560059,6731.290039,60222200,6731.290039,"2001-06-11"
6726.950195,6797.149902,6660.970215,6796.819824,81571000,6796.819824,"2001-06-12"
6796.22998,6863.25,6770.47998,6802.370117,110223000,6802.370117,"2001-06-13"
6799.899902,6799.899902,6741.810059,6749.799805,74941800,6749.799805,"2001-06-14"
6740.52002,6740.52002,6646.790039,6670.720215,129340600,6670.720215,"2001-06-15"
6667.939941,6676.22998,6489.560059,6489.560059,118130800,6489.560059,"2001-06-18"
6492.350098,6558.339844,6354.040039,6359.060059,150451000,6359.060059,"2001-06-19"
6364.649902,6469.649902,6364.649902,6455.149902,130202400,6455.149902,"2001-06-20"
6450.439941,6547.100098,6443.560059,6543.390137,146002400,6543.390137,"2001-06-21"
6543.47998,6594.470215,6526.319824,6539.649902,125533600,6539.649902,"2001-06-22"
6539.910156,6566.009766,6536.870117,6562.660156,77193600,6562.660156,"2001-06-25"
6562.649902,6591.350098,6540.919922,6582.169922,92482000,6582.169922,"2001-06-26"
6582.609863,6616.370117,6557.120117,6587.680176,103990400,6587.680176,"2001-06-27"
6589.240234,6659.279785,6588.97998,6607.200195,122497200,6607.200195,"2001-06-28"
6608.589844,6688.379883,6600.810059,6666.169922,121409200,6666.169922,"2001-06-29"
6666.200195,6797.279785,6658.410156,6797.109863,104686400,6797.109863,"2001-07-02"
6797.180176,6841.330078,6788.859863,6840.740234,61748400,6840.740234,"2001-07-03"
6838.870117,6868.890137,6831.830078,6868.890137,27247000,6868.890137,"2001-07-04"
6868.77002,6868.77002,6814.569824,6814.620117,134719000,6814.620117,"2001-07-05"
6816.109863,6822.379883,6710.950195,6715.810059,103098400,6715.810059,"2001-07-06"
6692.399902,6723.189941,6661.180176,6709.129883,53366800,6709.129883,"2001-07-09"
6709.160156,6777.589844,6708.439941,6713.040039,84213800,6713.040039,"2001-07-10"
6713.540039,6720.669922,6535.97998,6564.140137,136839800,6564.140137,"2001-07-11"
6564.339844,6596.100098,6385.839844,6470.879883,154534000,6470.879883,"2001-07-12"
6471.350098,6491.580078,6416.27002,6452.120117,91792400,6452.120117,"2001-07-13"
6453.060059,6463.779785,6374.029785,6377.310059,75575800,6377.310059,"2001-07-16"
6378.600098,6421.009766,6378.600098,6395.430176,148223400,6395.430176,"2001-07-17"
6395.319824,6395.319824,6352.129883,6388.259766,110234000,6388.259766,"2001-07-18"
6388.330078,6432.879883,6387.75,6418.839844,113914400,6418.839844,"2001-07-19"
6418.419922,6418.419922,6378.680176,6389.27002,60320200,6389.27002,"2001-07-20"
6389.850098,6424.160156,6380.899902,6422.709961,75241400,6422.709961,"2001-07-23"
6422.859863,6422.859863,6367.339844,6377.810059,145026200,6377.810059,"2001-07-24"
6382.77002,6421.52002,6382.77002,6411.529785,111652400,6411.529785,"2001-07-25"
6411.720215,6502.689941,6405.509766,6502.689941,108102000,6502.689941,"2001-07-26"
6501.649902,6535.189941,6495.370117,6522.200195,85191000,6522.200195,"2001-07-27"
6523.140137,6575.950195,6513.819824,6538.279785,81214000,6538.279785,"2001-07-30"
6538.859863,6539.899902,6474.240234,6474.399902,97545600,6474.399902,"2001-07-31"
6475.629883,6593.120117,6475.629883,6573.100098,73462400,6573.100098,"2001-08-01"
6573.350098,6733.310059,6573.350098,6707.910156,114947400,6707.910156,"2001-08-02"
6707.970215,6708.580078,6670.680176,6702.930176,76618800,6702.930176,"2001-08-03"
6703.089844,6704.52002,6604.27002,6633.939941,54985000,6633.939941,"2001-08-06"
6633.77002,6670.490234,6600.569824,6638.839844,0,6638.839844,"2001-08-07"
6637.5,6652.379883,6610.790039,6651.439941,76253400,6651.439941,"2001-08-08"
6650.629883,6650.629883,6592.490234,6599.609863,59841000,6599.609863,"2001-08-09"
6599.660156,6642.870117,6586.859863,6628.490234,55133800,6628.490234,"2001-08-10"
6625.779785,6656.720215,6612.180176,6655.109863,36741800,6655.109863,"2001-08-13"
6655.799805,6700.189941,6655.799805,6671.240234,43403200,6671.240234,"2001-08-14"
6671.140137,6679.529785,6533.890137,6542.149902,58239200,6542.149902,"2001-08-15"
6542,6542,6356.169922,6445.149902,113973400,6445.149902,"2001-08-16"
6443.819824,6443.819824,6189.609863,6218.459961,121089000,6218.459961,"2001-08-17"
6217.100098,6273.97998,6214.810059,6245.419922,67768000,6245.419922,"2001-08-20"
6245.709961,6367.569824,6245.660156,6276.089844,74821400,6276.089844,"2001-08-21"
6288.359863,6346.899902,6288.359863,6333.140137,62179400,6333.140137,"2001-08-22"
6332.140137,6352.350098,6290.870117,6294.290039,37030600,6294.290039,"2001-08-23"
6294.549805,6417.350098,6292.600098,6416.77002,54775400,6416.77002,"2001-08-24"
6415.879883,6435.600098,6399.930176,6399.930176,45735800,6399.930176,"2001-08-27"
6399.97998,6400.160156,6302.22998,6302.689941,64707400,6302.689941,"2001-08-28"
6302.419922,6352.939941,6302.419922,6324.910156,66636400,6324.910156,"2001-08-29"
6324.069824,6352.060059,6278.790039,6310.169922,67532600,6310.169922,"2001-08-30"
6312.759766,6347.709961,6283.399902,6310.700195,37610000,6310.700195,"2001-08-31"
6312.790039,6312.790039,6230.02002,6233.290039,7073400,6233.290039,"2001-09-03"
6234.709961,6293.359863,6172.25,6172.25,70408200,6172.25,"2001-09-04"
6172.089844,6179.240234,6045.569824,6088.450195,119687000,6088.450195,"2001-09-05"
6088.779785,6088.939941,5857.720215,5875.859863,134340000,5875.859863,"2001-09-06"
5875.529785,5922.52002,5794.910156,5844.600098,109050000,5844.600098,"2001-09-07"
5839.790039,5908.560059,5816.069824,5856.189941,50032200,5856.189941,"2001-09-10"
NA,NA,NA,NA,NA,NA,"2001-09-11"
NA,NA,NA,NA,NA,NA,"2001-09-12"
5531.02002,5531.02002,5531.02002,5531.02002,0,5531.02002,"2001-09-13"
NA,NA,NA,NA,NA,NA,"2001-09-14"
5501.910156,5501.910156,5290.049805,5316.77002,0,5316.77002,"2001-09-17"
5317.77002,5377.799805,5256.319824,5297.859863,95216200,5297.859863,"2001-09-18"
5297.370117,5350.459961,5198.799805,5256,112909000,5256,"2001-09-19"
5254.669922,5255.890137,5076.77002,5081.919922,78515600,5081.919922,"2001-09-20"
5077.390137,5109.399902,4950.709961,5087.939941,109951800,5087.939941,"2001-09-21"
5101.540039,5350.959961,5101.540039,5325.109863,82079400,5325.109863,"2001-09-24"
5325.959961,5338.560059,5249.890137,5304.379883,71800400,5304.379883,"2001-09-25"
5307.120117,5350.129883,5292,5324.839844,73178000,5324.839844,"2001-09-26"
5326.589844,5340.850098,5251.169922,5306.080078,100641000,5306.080078,"2001-09-27"
5308.129883,5403.97998,5308.129883,5403.529785,124401400,5403.529785,"2001-09-28"
5404.419922,5436.97998,5360.240234,5385.5,51768600,5385.5,"2001-10-01"
5389.390137,5425.419922,5352.939941,5361.799805,67593000,5361.799805,"2001-10-02"
5361.220215,5428.609863,5316.25,5407.540039,103897400,5407.540039,"2001-10-03"
5410.459961,5540.950195,5410.459961,5499.310059,108239000,5499.310059,"2001-10-04"
5500.680176,5550.720215,5460.100098,5528.549805,63282000,5528.549805,"2001-10-05"
5526.890137,5554.77002,5490.990234,5527.109863,47485600,5527.109863,"2001-10-08"
5529.700195,5614.580078,5522.359863,5558.859863,69508400,5558.859863,"2001-10-09"
5556.120117,5687.100098,5523.580078,5684.899902,119273000,5684.899902,"2001-10-10"
5688.140137,5853.370117,5688.089844,5808.220215,123473000,5808.220215,"2001-10-11"
5801.379883,5801.379883,5643.830078,5671.100098,67934000,5671.100098,"2001-10-12"
5670.439941,5670.439941,5499.299805,5500.100098,61000400,5500.100098,"2001-10-15"
5500.660156,5556.569824,5485.649902,5542.609863,57138800,5542.609863,"2001-10-16"
5548.120117,5617.790039,5535.240234,5541.879883,62671400,5541.879883,"2001-10-17"
5543.390137,5561.649902,5520.72998,5529.75,50400000,5529.75,"2001-10-18"
5532.089844,5590.560059,5487.160156,5588.22998,64187400,5588.22998,"2001-10-19"
5584.120117,5596.109863,5520.740234,5539.279785,36764200,5539.279785,"2001-10-22"
5539.470215,5584.790039,5525.580078,5571.27002,54561000,5571.27002,"2001-10-23"
5573.609863,5708.279785,5573.609863,5708.279785,114515200,5708.279785,"2001-10-24"
5708.120117,5740.27002,5650.740234,5729.129883,54625400,5729.129883,"2001-10-25"
5728.640137,5754.799805,5693.120117,5693.120117,59667400,5693.120117,"2001-10-26"
5693.089844,5693.609863,5596.5,5599.129883,48029200,5599.129883,"2001-10-29"
5596.399902,5596.399902,5511.939941,5529.180176,75572200,5529.180176,"2001-10-30"
5530.52002,5597.080078,5525.890137,5537.040039,77789400,5537.040039,"2001-10-31"
5542.5,5612.919922,5538.839844,5610.77002,78276800,5610.77002,"2001-11-01"
5610.649902,5636.779785,5600.52002,5632.759766,46288000,5632.759766,"2001-11-02"
5634.129883,5691.089844,5634.129883,5681.069824,74095800,5681.069824,"2001-11-05"
5681.02002,5688.060059,5647.950195,5677.790039,74761400,5677.790039,"2001-11-06"
5677.299805,5679.049805,5637.899902,5638.040039,81849800,5638.040039,"2001-11-07"
5640.089844,5670.930176,5636.509766,5649.870117,64621000,5649.870117,"2001-11-08"
5649.919922,5649.919922,5565.049805,5596.379883,86354200,5596.379883,"2001-11-09"
5588.189941,5588.359863,5514.410156,5524.569824,83516000,5524.569824,"2001-11-12"
5530.700195,5663.910156,5530.700195,5663.350098,109933600,5663.350098,"2001-11-13"
5663.839844,5767.47998,5663.839844,5751.720215,105139200,5751.720215,"2001-11-14"
5751.850098,5786.830078,5735.299805,5778.649902,73463600,5778.649902,"2001-11-15"
5772.209961,5781.450195,5712.459961,5712.459961,55221800,5712.459961,"2001-11-16"
5711.819824,5741.279785,5698.109863,5699.189941,39710000,5699.189941,"2001-11-19"
NA,NA,NA,NA,NA,NA,"2001-11-20"
5689.669922,5690.060059,5635.27002,5674.410156,72253800,5674.410156,"2001-11-21"
5674.220215,5685.390137,5666.859863,5685.390137,15920000,5685.390137,"2001-11-22"
5685.290039,5735.180176,5674.490234,5734.899902,44168000,5734.899902,"2001-11-23"
5735.120117,5761.859863,5721.290039,5759.490234,74840400,5759.490234,"2001-11-26"
5759.330078,5865.870117,5749.25,5860.439941,116155200,5860.439941,"2001-11-27"
5861.120117,5907.350098,5840.930176,5848.209961,108032200,5848.209961,"2001-11-28"
5847.359863,5856.600098,5812.069824,5841.339844,68471200,5841.339844,"2001-11-29"
5841,5850.040039,5817.160156,5832.830078,49232400,5832.830078,"2001-11-30"
5833.049805,5871.790039,5800.060059,5870.930176,45163000,5870.930176,"2001-12-03"
5872.310059,5931.430176,5872.310059,5931.430176,84118200,5931.430176,"2001-12-04"
5931.660156,6111.359863,5931.660156,6099.279785,166463600,6099.279785,"2001-12-05"
6099.560059,6176.620117,6084.959961,6101.720215,122803600,6101.720215,"2001-12-06"
6101.589844,6157.77002,6081.029785,6141.189941,69933800,6141.189941,"2001-12-07"
6139.259766,6162.240234,6117.120117,6126.379883,52561600,6126.379883,"2001-12-10"
6136.029785,6200.549805,6134.799805,6150.259766,95167400,6150.259766,"2001-12-11"
NA,NA,NA,NA,NA,NA,"2001-12-12"
6150.089844,6150.459961,6057.169922,6075.060059,110528600,6075.060059,"2001-12-13"
6074.180176,6139.339844,6069.25,6139.069824,70246200,6139.069824,"2001-12-14"
6133.549805,6271.959961,6133.549805,6271.490234,81921600,6271.490234,"2001-12-17"
6271.540039,6326.359863,6247.089844,6268.970215,94824600,6268.970215,"2001-12-18"
6268.540039,6271.560059,6208.009766,6250.740234,98320400,6250.740234,"2001-12-19"
6252.560059,6268.879883,6225.439941,6263.290039,80332200,6263.290039,"2001-12-20"
6263.259766,6381.509766,6252.540039,6380.600098,79569200,6380.600098,"2001-12-21"
6380.390137,6384.310059,6368.950195,6374.490234,17999000,6374.490234,"2001-12-24"
NA,NA,NA,NA,NA,NA,"2001-12-25"
6374.779785,6397.430176,6368.299805,6371.839844,30796400,6371.839844,"2001-12-26"
6371.930176,6422.169922,6369.419922,6419.189941,44561200,6419.189941,"2001-12-27"
6419.259766,6490.100098,6419.259766,6467.089844,47260200,6467.089844,"2001-12-28"
6466.02002,6466.060059,6372.25,6372.279785,27719200,6372.279785,"2001-12-31"
NA,NA,NA,NA,NA,NA,"2002-01-01"
6386.180176,6415.850098,6382.02002,6410.049805,51760600,6410.049805,"2002-01-02"
6410.089844,6603.75,6410.089844,6603.75,96944600,6603.75,"2002-01-03"
6604.069824,6655.689941,6604.069824,6612.080078,81359000,6612.080078,"2002-01-04"
6615.870117,6635.950195,6556.310059,6565.439941,69113000,6565.439941,"2002-01-07"
6566.089844,6642.310059,6561.850098,6641.140137,101847600,6641.140137,"2002-01-08"
6641.459961,6674.040039,6557.930176,6560.580078,132861400,6560.580078,"2002-01-09"
6560.259766,6560.259766,6452.859863,6453.009766,98285600,6453.009766,"2002-01-10"
6453.109863,6518.930176,6420.080078,6420.149902,85923800,6420.149902,"2002-01-11"
6420.560059,6420.560059,6365.720215,6388.27002,51303400,6388.27002,"2002-01-14"
6390.319824,6600.009766,6390.319824,6573.189941,164219800,6573.189941,"2002-01-15"
6572.899902,6620.600098,6538.339844,6579.350098,107376800,6579.350098,"2002-01-16"
6579.279785,6620.080078,6579.279785,6604.660156,88007000,6604.660156,"2002-01-17"
6592.990234,6614.859863,6570.209961,6600.72998,68262600,6600.72998,"2002-01-18"
6600.790039,6615.470215,6586.740234,6607.799805,15389800,6607.799805,"2002-01-21"
6608.279785,6646.549805,6579.160156,6590.040039,75112800,6590.040039,"2002-01-22"
6589.890137,6784.290039,6586.689941,6782.779785,134204400,6782.779785,"2002-01-23"
6786.870117,6889.390137,6766.759766,6768.299805,142801600,6768.299805,"2002-01-24"
6771.77002,6833.089844,6708.609863,6831.430176,120757200,6831.430176,"2002-01-25"
6831.189941,6894.279785,6831.189941,6872.439941,120589200,6872.439941,"2002-01-28"
6872.640137,6910.919922,6772.47998,6793.379883,94102400,6793.379883,"2002-01-29"
6789.490234,6793.919922,6730.5,6750.799805,113321000,6750.799805,"2002-01-30"
6751.77002,6927.870117,6751.77002,6927.870117,112491800,6927.870117,"2002-01-31"
6925.189941,7011.029785,6871.47998,6901.810059,142422600,6901.810059,"2002-02-01"
6901.140137,6914.950195,6838.569824,6865.129883,61501400,6865.129883,"2002-02-04"
NA,NA,NA,NA,NA,NA,"2002-02-05"
6857.100098,6857.100098,6703.140137,6786.740234,165265000,6786.740234,"2002-02-06"
6784.089844,6929.120117,6755.450195,6780.939941,133454600,6780.939941,"2002-02-07"
6780.649902,6800.450195,6650.200195,6681.450195,87171600,6681.450195,"2002-02-08"
6681.580078,6686.069824,6575.319824,6589.839844,74548600,6589.839844,"2002-02-11"
6589.790039,6673.990234,6559.040039,6673.359863,86962200,6673.359863,"2002-02-12"
6678.140137,6728.660156,6676.609863,6715.549805,80857000,6715.549805,"2002-02-13"
6716.040039,6785.109863,6716.040039,6717.609863,83573200,6717.609863,"2002-02-14"
6718.5,6736.129883,6696.740234,6697.669922,52402400,6697.669922,"2002-02-15"
6697.629883,6701.279785,6668.390137,6679.709961,6559600,6679.709961,"2002-02-18"
6679.350098,6679.350098,6609.299805,6609.299805,0,6609.299805,"2002-02-19"
6609.970215,6609.970215,6512.419922,6583.990234,102029600,6583.990234,"2002-02-20"
6581.100098,6582.080078,6513.279785,6533.640137,103010400,6533.640137,"2002-02-21"
6533.799805,6542.02002,6450.209961,6473.120117,72358000,6473.120117,"2002-02-22"
6473.379883,6567.350098,6470.77002,6562.939941,63529600,6562.939941,"2002-02-25"
6565.089844,6651.240234,6562.640137,6637.959961,95510400,6637.959961,"2002-02-26"
6641.720215,6795.899902,6641.720215,6795.899902,128986200,6795.899902,"2002-02-27"
6796.220215,6869.990234,6734.439941,6734.439941,0,6734.439941,"2002-02-28"
6736.060059,6898,6726.799805,6898,94186000,6898,"2002-03-01"
6898.410156,7042.049805,6898.410156,7029.600098,116397400,7029.600098,"2002-03-04"
7029.02002,7113.899902,7021.72998,7053.540039,143532400,7053.540039,"2002-03-05"
7053.569824,7200.319824,7052.589844,7154.140137,171938400,7154.140137,"2002-03-06"
7155.009766,7210.620117,7060.660156,7061,125799000,7061,"2002-03-07"
7061.060059,7210.950195,7061.060059,7192.220215,109362000,7192.220215,"2002-03-08"
7192.549805,7213.060059,7159.580078,7161.399902,86939800,7161.399902,"2002-03-11"
7161.080078,7278.060059,7113.549805,7278.060059,85746800,7278.060059,"2002-03-12"
7278.549805,7328.529785,7218.350098,7218.509766,110427800,7218.509766,"2002-03-13"
7214.169922,7252.899902,7165.629883,7188.77002,70800600,7188.77002,"2002-03-14"
7188.330078,7273.299805,7172.470215,7273.080078,60889000,7273.080078,"2002-03-15"
7274.410156,7352.560059,7274.410156,7344.569824,94455000,7344.569824,"2002-03-18"
7345.899902,7438.540039,7345.899902,7427.919922,128914000,7427.919922,"2002-03-19"
7428.149902,7450.439941,7369.140137,7384.129883,79535000,7384.129883,"2002-03-20"
NA,NA,NA,NA,NA,NA,"2002-03-21"
7384.439941,7445.549805,7339.439941,7439.5,79625800,7439.5,"2002-03-22"
7439.310059,7440.149902,7368.390137,7381.569824,61425800,7381.569824,"2002-03-25"
7381.740234,7427.299805,7329.899902,7351.189941,87950600,7351.189941,"2002-03-26"
7350.52002,7366.209961,7316.660156,7361.859863,59793400,7361.859863,"2002-03-27"
NA,NA,NA,NA,NA,NA,"2002-03-28"
NA,NA,NA,NA,NA,NA,"2002-03-29"
7362.140137,7427.160156,7341.350098,7371.890137,64898400,7371.890137,"2002-04-01"
7370.149902,7387.310059,7316.689941,7316.689941,90064800,7316.689941,"2002-04-02"
